id_ag_num;stop_name;stop_lat;stop_lon;1;2;3;4;5;6;7
10255;MONTBONNOT-SAINT-MARTIN, PRE DE L'EAU;45.22386932373047;5.820429801940918;243.0;243.0;243.0;243.0;243.0;177.0;119.0
10256;VEUREY-VOROIZE, LES ECHALIERES;45.26824188232422;5.619440078735352;44.0;44.0;44.0;44.0;44.0;39.0;18.0
10257;ECHIROLLES, ECHIROLLES GARE;45.153018951416016;5.718480110168457;419.0;419.0;419.0;419.0;419.0;274.0;157.0
10258;QUAIX-EN-CHARTREUSE, QUAIX-EN-CHARTREUSE VILLAGE;45.25345993041992;5.7199201583862305;14.0;14.0;14.0;14.0;14.0;8.0;0.0
10259;CHAMP-SUR-DRAC, LE PAVILLON;45.07999038696289;5.734690189361572;17.0;17.0;17.0;17.0;17.0;10.0;0.0
10260;VIF, ECOLE REYMURE;45.0690803527832;5.693339824676514;15.0;15.0;16.0;15.0;15.0;12.0;0.0
10262;FONTAINE, LES ECRINS;45.19752883911133;5.686309814453125;94.0;94.0;94.0;94.0;94.0;59.0;38.0
10263;ECHIROLLES, ECUREUIL;45.142608642578125;5.7038397789001465;245.0;245.0;245.0;245.0;245.0;182.0;109.0
10268;SAINT-MARTIN-D'HERES, EDOUARD VAILLANT;45.179019927978516;5.755280017852783;152.0;152.0;152.0;152.0;152.0;146.0;118.0
10270;SAINT-EGREVE, EGLISE;45.239990234375;5.684070110321045;45.0;45.0;45.0;45.0;45.0;30.0;14.0
10271;SAINT-EGREVE, SAINT-EGREVE GARE;45.2357292175293;5.671629905700684;126.0;127.0;126.0;126.0;126.0;93.0;27.0
10272;PROVEYSIEUX, PROVEYSIEUX VILLAGE;45.26335144042969;5.699729919433594;11.0;11.0;12.0;11.0;11.0;8.0;0.0
10273;PROVEYSIEUX, PONT DU GUA;45.27608108520508;5.70727014541626;11.0;11.0;12.0;11.0;11.0;8.0;0.0
10274;PROVEYSIEUX, LE MOLLARD;45.25822067260742;5.6959099769592285;11.0;11.0;12.0;11.0;11.0;8.0;0.0
10275;VIZILLE, ECOLES JOLIOT-CURIE;45.08403015136719;5.775169849395752;17.0;17.0;17.0;17.0;17.0;10.0;0.0
10278;GIERES, EPICEA;45.19496154785156;5.774809837341309;192.0;192.0;192.0;192.0;192.0;78.0;0.0
10279;GRENOBLE, ESCLANGON;45.19158172607422;5.706500053405762;213.0;213.0;213.0;213.0;213.0;180.0;103.0
10280;GRENOBLE, ANNIE FRATELLINI - ESPLANADE;45.19565963745117;5.716790199279785;287.0;304.0;304.0;304.0;287.0;179.0;109.0
10281;ECHIROLLES, ESSARTS - LA BUTTE;45.155879974365234;5.719089984893799;419.0;419.0;419.0;419.0;419.0;274.0;157.0
10282;SAINT-MARTIN-D'HERES, ETIENNE GRAPPE;45.1721305847168;5.757689952850342;551.0;551.0;551.0;551.0;538.0;471.0;317.0
10284;MONTBONNOT-SAINT-MARTIN, LES EVEQUAUX;45.23878860473633;5.817570209503174;81.0;81.0;81.0;81.0;81.0;29.0;0.0
10285;EYBENS, EYBENS MAIRIE;45.14733123779297;5.749790191650391;13.0;13.0;13.0;13.0;13.0;12.0;0.0
10287;SEYSSINET-PARISET, FAUCONNIERE;45.176841735839844;5.694019794464111;348.0;256.0;256.0;348.0;256.0;188.0;112.0
10288;SAINT-MARTIN-D'URIAGE, HAMEAU LE FAUX;45.1716194152832;5.8465800285339355;17.0;17.0;16.0;17.0;17.0;0.0;0.0
10290;SAINT-EGREVE, CHEMIN FIANCEY;45.228641510009766;5.691709995269775;25.0;25.0;26.0;25.0;25.0;16.0;0.0
10291;GRENOBLE, FLAUBERT - CLOS D'OR;45.17049026489258;5.727910041809082;213.0;213.0;213.0;213.0;213.0;180.0;103.0
10292;MONT-SAINT-MARTIN, FOCHAIRE;45.27157974243164;5.67441987991333;4.0;5.0;4.0;4.0;4.0;4.0;0.0
10293;GRENOBLE, FOCH - FERRIE;45.18080139160156;5.722559928894043;429.0;337.0;337.0;429.0;337.0;201.0;119.0
10294;CLAIX, FOND RATEL;45.12215042114258;5.689350128173828;12.0;12.0;12.0;12.0;12.0;12.0;0.0
10295;VARCES-ALLIERES-ET-RISSET, FONTAGNEUX;45.0872802734375;5.707859992980957;15.0;15.0;16.0;15.0;15.0;12.0;0.0
10296;FONTAINE, FONTAINE HOTEL DE VILLE - LA SOURCE;45.191341400146484;5.687270164489746;432.0;432.0;432.0;432.0;432.0;284.0;154.0
10297;FONTANIL-CORNILLON, FONTANIL-CORNILLON MAIRIE;45.25617980957031;5.666329860687256;4.0;5.0;4.0;4.0;4.0;4.0;0.0
10298;FONTANIL-CORNILLON, FONTANIL-CORNILLON CIMETIERE;45.25822830200195;5.663849830627441;4.0;5.0;4.0;4.0;4.0;4.0;0.0
10299;QUAIX-EN-CHARTREUSE, FONTVIEILLE;45.25920104980469;5.744900226593018;4.0;4.0;6.0;4.0;4.0;9.0;0.0
10300;LES FONTAINADES - LE VOG;45.18907165527344;5.698669910430908;432.0;432.0;432.0;432.0;432.0;284.0;154.0
10301;SASSENAGE, FRANCOIS BLUMET;45.209659576416016;5.677000045776367;26.0;26.0;26.0;26.0;26.0;26.0;0.0
10302;VENON, LA FRENAIE;45.17338180541992;5.795139789581299;28.0;28.0;28.0;28.0;28.0;21.0;0.0
10303;ECHIROLLES, FRANCOIS QUESNAY;45.14789962768555;5.735169887542725;48.0;48.0;48.0;48.0;48.0;28.0;0.0
10304;FONTANIL-CORNILLON, PALLUEL;45.25502014160156;5.661709785461426;287.0;304.0;304.0;304.0;287.0;179.0;109.0
10305;CLAIX, FURONNIERES;45.12596130371094;5.671309947967529;83.0;83.0;83.0;83.0;83.0;58.0;28.0
10306;SAINT-MARTIN-D'HERES, GABRIEL FAURE - MUSE;45.19227981567383;5.7642998695373535;713.0;621.0;621.0;713.0;621.0;411.0;241.0
10307;SAINT-MARTIN-LE-VINOUX, LOUIS GAGNIERE;45.21485137939453;5.685760021209717;45.0;45.0;45.0;45.0;45.0;30.0;14.0
10309;VIF, LES GARCINS;45.06388854980469;5.669859886169434;164.0;164.0;164.0;164.0;164.0;72.0;30.0
10310;SAINT-PAUL-DE-VARCES, LA GARDE;45.070491790771484;5.650619983673096;25.0;25.0;25.0;25.0;25.0;14.0;0.0
10311;CORENC, LA GARENNE;45.227291107177734;5.765830039978027;35.0;35.0;35.0;35.0;35.0;42.0;18.0
10312;GRENOBLE, GARES;45.19078063964844;5.715539932250977;898.0;898.0;898.0;898.0;898.0;628.0;382.0
10313;CHAMP-SUR-DRAC, JARRIE GARE;45.08386993408203;5.742400169372559;22.0;22.0;22.0;22.0;22.0;10.0;0.0
10314;SAINT-EGREVE, GAVANIERE;45.24121856689453;5.6814799308776855;90.0;90.0;90.0;90.0;90.0;59.0;27.0
10316;ECHIROLLES, GAY LUSSAC;45.136451721191406;5.712140083312988;13.0;13.0;13.0;13.0;13.0;5.0;0.0
10319;CHAMP-SUR-DRAC, GRAND VERGER;45.073848724365234;5.729569911956787;9.0;9.0;9.0;9.0;9.0;5.0;0.0
10321;GIERES, GIERES GARE - UNIVERSITE;45.185279846191406;5.784580230712891;491.0;467.0;467.0;491.0;467.0;271.0;177.0
10322;VARCES-ALLIERES-ET-RISSET, LA GIRAUDIERE;45.09503173828125;5.6798200607299805;18.0;18.0;17.0;18.0;18.0;0.0;0.0
10324;SAINT-EGREVE, LES GLAIRAUX;45.21900939941406;5.679490089416504;90.0;90.0;90.0;90.0;90.0;59.0;27.0
10325;ECHIROLLES, LES GLIERES;45.149620056152344;5.711669921875;137.0;137.0;137.0;137.0;137.0;90.0;54.0
10326;CHAMP-SUR-DRAC, MARCEL PAUL;45.077449798583984;5.731560230255127;17.0;17.0;17.0;17.0;17.0;10.0;0.0
10327;GRENOBLE, GRAND'PLACE;45.15922164916992;5.732649803161621;1258.0;1258.0;1128.0;1128.0;1128.0;804.0;461.0
10329;SEYSSINET-PARISET, GRAND PRE;45.17177963256836;5.694240093231201;348.0;256.0;256.0;348.0;256.0;188.0;112.0
10330;SAINT-EGREVE, GRANGE HAUTE;45.24557876586914;5.695630073547363;14.0;14.0;14.0;14.0;14.0;8.0;0.0
10331;VIF, LA GRANGE;45.039329528808594;5.66126012802124;101.0;101.0;101.0;101.0;101.0;72.0;30.0
10332;ECHIROLLES, LES GRANGES;45.156959533691406;5.727809906005859;419.0;419.0;419.0;419.0;419.0;274.0;157.0
10333;ECHIROLLES, CENTRE DU GRAPHISME;45.141849517822266;5.718160152435303;221.0;221.0;221.0;221.0;221.0;166.0;102.0
10334;GRENOBLE, LA BRUYERE;45.16630172729492;5.728600025177002;130.0;130.0;0.0;0.0;0.0;0.0;0.0
10335;LA TRONCHE, GRAND SABLON;45.199031829833984;5.75;477.0;477.0;477.0;477.0;477.0;356.0;228.0
10336;GRENOBLE, GRENOBLE HOTEL DE VILLE;45.187461853027344;5.737790107727051;599.0;507.0;507.0;599.0;507.0;366.0;226.0
10337;CORENC, GRESIVAUDAN;45.20996856689453;5.761769771575928;133.0;133.0;133.0;133.0;133.0;90.0;56.0
10338;VIZILLE, LE GRIMPILLON;45.08232879638672;5.775149822235107;39.0;39.0;39.0;39.0;39.0;23.0;0.0
10339;VARCES-ALLIERES-ET-RISSET, LE GROS CHENE;45.07831954956055;5.702099800109863;15.0;15.0;16.0;15.0;15.0;12.0;0.0
10341;SAINT-MARTIN-LE-VINOUX, 16 AOUT 1944;45.204139709472656;5.715449810028076;23.0;23.0;21.0;23.0;23.0;17.0;0.0
10342;VAULNAVEYS-LE-HAUT, LES GUICHARDS;45.126548767089844;5.816699981689453;76.0;76.0;76.0;76.0;76.0;32.0;26.0
10343;SAINT-GEORGES-DE-COMMIERS, LES GUIBERTS;45.03858947753906;5.7057600021362305;6.0;4.0;6.0;4.0;5.0;0.0;0.0
10344;GRENOBLE, GUSTAVE RIVET;45.18170166015625;5.727829933166504;454.0;362.0;362.0;454.0;362.0;246.0;146.0
10345;ECHIROLLES, GUY MOCQUET;45.14548110961914;5.7258501052856445;234.0;234.0;234.0;234.0;234.0;171.0;102.0
10346;SAINT-MARTIN-D'URIAGE, HAUTES VUES;45.16299819946289;5.839529991149902;17.0;17.0;17.0;17.0;17.0;0.0;0.0
10347;GRENOBLE, HENRI DUNANT;45.17441177368164;5.7083001136779785;209.0;209.0;209.0;209.0;209.0;171.0;101.0
10348;HERBEYS, HERBEYS LE BOURG;45.13887023925781;5.793109893798828;28.0;28.0;28.0;28.0;28.0;15.0;0.0
10349;SEYSSINS, HENRI REY;45.14739990234375;5.677730083465576;177.0;177.0;177.0;177.0;177.0;117.0;66.0
10354;SAINT-MARTIN-LE-VINOUX, HORLOGE;45.21363067626953;5.698850154876709;287.0;304.0;304.0;304.0;287.0;179.0;109.0
10356;SAINT-MARTIN-D'HERES, HOUILLE BLANCHE;45.177940368652344;5.751699924468994;69.0;69.0;69.0;69.0;69.0;45.0;27.0
10358;CORENC, HAMEAU DE VENCE;45.241790771484375;5.754330158233643;12.0;12.0;12.0;12.0;12.0;18.0;18.0
10360;LE PONT-DE-CLAIX, ILES DE MARS;45.1319694519043;5.700260162353516;335.0;335.0;335.0;335.0;335.0;254.0;139.0
10361;GRENOBLE, ILE VERTE;45.19712829589844;5.73661994934082;466.0;466.0;466.0;466.0;466.0;344.0;228.0
10362;EYBENS, L'ILIADE;45.14712905883789;5.745460033416748;48.0;48.0;48.0;48.0;48.0;28.0;0.0
10363;MONTBONNOT-SAINT-MARTIN, INRIA;45.21752166748047;5.807419776916504;214.0;214.0;214.0;214.0;214.0;165.0;107.0
10364;LE PONT-DE-CLAIX, IRENE JOLIOT-CURIE;45.127418518066406;5.6985602378845215;245.0;245.0;245.0;245.0;245.0;182.0;109.0
10365;SAINT-MARTIN-D'URIAGE, IZARDS PATTE D'OIE;45.16886901855469;5.8648600578308105;17.0;17.0;16.0;17.0;17.0;0.0;0.0
10366;SAINT-GEORGES-DE-COMMIERS, LES ISLES;45.04880905151367;5.706639766693115;4.0;2.0;4.0;2.0;3.0;0.0;0.0
10367;GIERES, UNIVERSITE - IUT-STAPS;45.19765853881836;5.775879859924316;192.0;192.0;192.0;192.0;192.0;78.0;0.0
10368;VIF, JACOBINS;45.06460952758789;5.691279888153076;15.0;15.0;16.0;15.0;15.0;12.0;0.0
10370;EYBENS, LES JAVAUX;45.15034103393555;5.749899864196777;48.0;48.0;48.0;48.0;48.0;28.0;0.0
10371;VAULNAVEYS-LE-HAUT, ECOLE JULES BRUANT;45.12171936035156;5.8144001960754395;76.0;76.0;76.0;76.0;76.0;32.0;26.0
10373;FONTAINE, JEAN PREVOST;45.18954849243164;5.682759761810303;135.0;135.0;135.0;135.0;135.0;62.0;36.0
10374;MEYLAN, JULES FLANDRIN;45.20854187011719;5.758450031280518;133.0;133.0;133.0;133.0;133.0;90.0;56.0
10376;GIERES, GIERES GARE - CHAMANDIER;45.18490982055664;5.7852702140808105;206.0;206.0;205.0;206.0;206.0;115.0;56.0
10380;SAINT-EGREVE, KARBEN;45.24235153198242;5.670929908752441;377.0;377.0;377.0;377.0;377.0;238.0;136.0
10381;FONTAINE, KARL MARX;45.186519622802734;5.687290191650391;135.0;135.0;135.0;135.0;135.0;62.0;36.0
10382;SEYSSINS, LA BAUME;45.160030364990234;5.689819812774658;41.0;41.0;41.0;41.0;41.0;29.0;14.0
10386;GIERES, LA COMBE;45.17412185668945;5.79000997543335;76.0;76.0;76.0;76.0;76.0;32.0;26.0
10391;SEYSSINS, L'AGNEAU;45.16130065917969;5.682960033416748;26.0;26.0;26.0;26.0;26.0;14.0;14.0
10393;VARCES-ALLIERES-ET-RISSET, PONT DE LA GRESSE;45.086830139160156;5.6887102127075195;1.0;1.0;1.0;1.0;1.0;0.0;0.0
10394;LE PONT-DE-CLAIX, GENDARMERIE;45.14002990722656;5.698520183563232;139.0;139.0;139.0;139.0;139.0;90.0;54.0
10395;SEYSSINS, RUE DE LA LUNE;45.15550994873047;5.672220230102539;26.0;26.0;26.0;26.0;26.0;14.0;14.0
10396;CHAMP-SUR-DRAC, LA MELLE;45.07062911987305;5.727129936218262;17.0;17.0;17.0;17.0;17.0;10.0;0.0
10398;LE PONT-DE-CLAIX, L'AMPHI;45.130348205566406;5.699749946594238;245.0;245.0;245.0;245.0;245.0;182.0;109.0
10399;SEYSSINET-PARISET, MURAILLES;45.17824935913086;5.691780090332031;94.0;94.0;94.0;94.0;94.0;59.0;38.0
10400;ECHIROLLES, PAUL LANGEVIN;45.14345932006836;5.723130226135254;234.0;234.0;234.0;234.0;234.0;171.0;102.0
10403;FONTAINE, LA POYA;45.19709014892578;5.672220230102539;681.0;681.0;681.0;681.0;681.0;422.0;228.0
10405;MONT-SAINT-MARTIN, LA RIVOIRE;45.2686882019043;5.668600082397461;4.0;5.0;4.0;4.0;4.0;4.0;0.0
10408;FONTAINE, LA SURE;45.202789306640625;5.6858601570129395;175.0;175.0;175.0;175.0;175.0;161.0;101.0
10409;SAINT-GEORGES-DE-COMMIERS, LA TOUR;45.0382194519043;5.704179763793945;6.0;4.0;6.0;4.0;5.0;0.0;0.0
10410;VAULNAVEYS-LE-HAUT, LA TUILERIE;45.13616943359375;5.824230194091797;76.0;76.0;76.0;76.0;76.0;32.0;26.0
10411;VIF, LA VALONNE;45.05030822753906;5.671289920806885;143.0;143.0;144.0;143.0;143.0;84.0;30.0
10412;VARCES-ALLIERES-ET-RISSET, LAVANCHON;45.10443878173828;5.673480033874512;1.0;1.0;1.0;1.0;1.0;0.0;0.0
10414;EYBENS, LE BOURG;45.14781188964844;5.751160144805908;273.0;273.0;273.0;273.0;273.0;194.0;102.0
10415;SEYSSINS, CLINIQUE DU DAUPHINE;45.16149139404297;5.673540115356445;26.0;26.0;26.0;26.0;26.0;14.0;14.0
10418;VENON, LE CHENIL;45.16310119628906;5.812300205230713;76.0;76.0;76.0;76.0;76.0;32.0;26.0
10420;SEYSSINET-PARISET, LES COMBES;45.16807174682617;5.678750038146973;47.0;47.0;47.0;47.0;47.0;30.0;19.0
10424;LE SAPPEY-EN-CHARTREUSE, LE GOUILLAT;45.25474166870117;5.7711100578308105;12.0;12.0;12.0;12.0;12.0;18.0;18.0
10425;SASSENAGE, LE GUA;45.20969009399414;5.664430141448975;120.0;120.0;120.0;120.0;120.0;85.0;38.0
10427;GIERES, LE JAPIN;45.187461853027344;5.8070597648620605;70.0;70.0;70.0;70.0;70.0;57.0;27.0
10428;SAINT-ISMIER, LES MARECHAUX;45.24993896484375;5.836259841918945;81.0;81.0;81.0;81.0;81.0;29.0;0.0
10429;GRENOBLE, LE MAIL;45.16122817993164;5.728909969329834;130.0;130.0;0.0;0.0;0.0;0.0;0.0
10430;SAINT-MARTIN-D'HERES, LE MARAIS;45.164119720458984;5.7504401206970215;68.0;68.0;67.0;68.0;69.0;44.0;28.0
10432;BRIE-ET-ANGONNES, L'ENCLOS;45.13330078125;5.774839878082275;22.0;22.0;22.0;22.0;22.0;13.0;0.0
10433;CHAMP-SUR-DRAC, LEO LAGRANGE;45.08448028564453;5.734739780426025;17.0;17.0;17.0;17.0;17.0;10.0;0.0
10435;SEYSSINS, LE PARLEMENT;45.15864181518555;5.674469947814941;26.0;26.0;26.0;26.0;26.0;14.0;14.0
10437;JARRIE, LE PLATRE;45.117759704589844;5.747900009155273;31.0;31.0;31.0;31.0;31.0;10.0;0.0
10438;VAULNAVEYS-LE-BAS, CHEMIN DES COTTES;45.09397888183594;5.793260097503662;76.0;76.0;76.0;76.0;76.0;32.0;26.0
10439;SEYSSINS, LE PRIOU;45.156978607177734;5.678800106048584;13.0;13.0;13.0;13.0;13.0;7.0;7.0
10440;VIF, LE REFUGE;45.07461929321289;5.69959020614624;15.0;15.0;16.0;15.0;15.0;12.0;0.0
10442;VIF, LE RIF;45.03229904174805;5.655459880828857;101.0;101.0;101.0;101.0;101.0;72.0;30.0
10443;VIZILLE, LES ALLAS;45.075469970703125;5.778600215911865;76.0;76.0;76.0;76.0;76.0;32.0;26.0
10446;SEYSSINS, LES COTES;45.156890869140625;5.67080020904541;13.0;13.0;13.0;13.0;13.0;7.0;7.0
10450;VIZILLE, LES FORGES;45.0771598815918;5.768579959869385;39.0;39.0;39.0;39.0;39.0;23.0;0.0
10451;SEYSSINET-PARISET, LES ILES;45.18410110473633;5.697159767150879;243.0;243.0;243.0;243.0;243.0;192.0;119.0
10453;LE PONT-DE-CLAIX, L'ETOILE;45.13787841796875;5.7032999992370605;770.0;770.0;770.0;770.0;770.0;528.0;296.0
10457;VARCES-ALLIERES-ET-RISSET, LES LILAS;45.107879638671875;5.6765899658203125;1.0;1.0;1.0;1.0;1.0;0.0;0.0
10458;SAINT-MARTIN-D'URIAGE, LOTISSEMENT LA NOYAREY;45.16175079345703;5.842710018157959;17.0;17.0;17.0;17.0;17.0;0.0;0.0
10459;GRENOBLE, LOUISE MICHEL;45.169761657714844;5.712870121002197;319.0;319.0;319.0;319.0;319.0;213.0;125.0
10461;SAINT-MARTIN-D'URIAGE, LE PENET;45.15876007080078;5.848360061645508;17.0;17.0;17.0;17.0;17.0;0.0;0.0
10462;CROLLES, LES POMPIERS;45.27516174316406;5.879779815673828;81.0;81.0;81.0;81.0;81.0;29.0;0.0
10463;SAINT-MARTIN-D'URIAGE, LE ROSSIN DE CORPS;45.17034149169922;5.854290008544922;17.0;17.0;16.0;17.0;17.0;0.0;0.0
10464;VIZILLE, VIZILLE LYCEE;45.068721771240234;5.768360137939453;116.0;116.0;116.0;116.0;116.0;55.0;26.0
10465;MEYLAN, LYCEE DU GRESIVAUDAN;45.213340759277344;5.781030178070068;314.0;314.0;314.0;314.0;314.0;163.0;80.0
10467;GRENOBLE, LYS ROUGE;45.173038482666016;5.710569858551025;108.0;108.0;108.0;108.0;108.0;90.0;52.0
10469;GRENOBLE, MARCHE D'INTERET NATIONAL;45.17353820800781;5.718050003051758;213.0;213.0;213.0;213.0;213.0;180.0;103.0
10470;CORENC, MAIRIE-CONDAMINE;45.211181640625;5.750919818878174;23.0;23.0;23.0;23.0;23.0;24.0;0.0
10471;SAINT-MARTIN-LE-VINOUX, SAINT-MARTIN-LE-VINOUX HOTEL DE VILLE;45.20825958251953;5.706850051879883;306.0;323.0;320.0;323.0;306.0;187.0;109.0
10473;EYBENS, MAISONS NEUVES;45.16490936279297;5.742519855499268;405.0;405.0;405.0;405.0;405.0;314.0;190.0
10474;VAULNAVEYS-LE-BAS, MAISON BLANCHE;45.11180877685547;5.80511999130249;76.0;76.0;76.0;76.0;76.0;32.0;26.0
10475;FONTAINE, LOUIS MAISONNAT;45.18912124633789;5.694089889526367;701.0;701.0;701.0;701.0;701.0;504.0;293.0
10476;MEYLAN, MALACHER;45.211219787597656;5.787220001220703;109.0;109.0;109.0;109.0;109.0;83.0;54.0
10477;SASSENAGE, MALADIERE;45.20772933959961;5.680480003356934;26.0;26.0;26.0;26.0;26.0;26.0;0.0
10478;GRENOBLE, MALHERBE;45.169281005859375;5.732289791107178;497.0;497.0;432.0;432.0;432.0;284.0;154.0
10479;CLAIX, MALHIVERT;45.13254165649414;5.666880130767822;12.0;12.0;12.0;12.0;12.0;12.0;0.0
10480;VARCES-ALLIERES-ET-RISSET, MALISSOLLES;45.083961486816406;5.704699993133545;15.0;15.0;16.0;15.0;15.0;12.0;0.0
10483;GRENOBLE, MARCEAU - JARDIN DES VALLONS;45.18244934082031;5.722169876098633;243.0;243.0;243.0;243.0;243.0;166.0;102.0
10484;LE PONT-DE-CLAIX, MARCELLINE;45.12553024291992;5.6979498863220215;245.0;245.0;245.0;245.0;245.0;182.0;109.0
10485;VAULNAVEYS-LE-HAUT, MARCHANDISES;45.114830017089844;5.807660102844238;76.0;76.0;76.0;76.0;76.0;32.0;26.0
10487;GRENOBLE, MARTYRS - RESISTANCE;45.208099365234375;5.696609973907471;201.0;201.0;201.0;201.0;201.0;187.0;101.0
10488;LE PONT-DE-CLAIX, MARIANNE;45.13494873046875;5.692910194396973;4.0;4.0;4.0;4.0;4.0;0.0;0.0
10489;ECHIROLLES, MARIE CURIE;45.14522933959961;5.717040061950684;419.0;419.0;419.0;419.0;419.0;274.0;157.0
10491;VEUREY-VOROIZE, LES MARRONNIERS;45.27635955810547;5.611050128936768;22.0;22.0;22.0;22.0;22.0;16.0;0.0
10492;SEYSSINS, MAS DES ILES;45.16727066040039;5.694240093231201;348.0;256.0;256.0;348.0;256.0;188.0;112.0
10493;VIF, MAS GARNI;45.0607795715332;5.68818998336792;15.0;15.0;16.0;15.0;15.0;12.0;0.0
10494;VIF, LE MASSEGU;45.05194091796875;5.67464017868042;149.0;147.0;150.0;147.0;148.0;84.0;30.0
10495;GRENOBLE, MASSENET;45.16770935058594;5.7210798263549805;69.0;69.0;69.0;69.0;69.0;45.0;27.0
10496;SAINT-MARTIN-D'URIAGE, LE MAUPAS;45.15925979614258;5.819039821624756;76.0;76.0;76.0;76.0;76.0;32.0;26.0
10497;JARRIE, MAUPERTUIS;45.1055793762207;5.746449947357178;31.0;31.0;31.0;31.0;31.0;10.0;0.0
10498;GIERES, MAYENCIN - CHAMP ROMAN;45.18490982055664;5.778950214385986;415.0;391.0;391.0;415.0;391.0;239.0;151.0
10499;SAINT-MARTIN-D'HERES, MAISON COMMUNALE;45.1839485168457;5.753779888153076;152.0;152.0;152.0;152.0;152.0;146.0;118.0
10500;GRENOBLE, MC2: MAISON DE LA CULTURE;45.17348861694336;5.732029914855957;432.0;432.0;432.0;432.0;432.0;284.0;154.0
10502;SAINT-PAUL-DE-VARCES, LE MEINGET;45.07973098754883;5.662970066070557;25.0;25.0;25.0;25.0;25.0;14.0;0.0
10503;SAINT-NAZAIRE-LES-EYMES, LE MEMORIAL;45.25429153442383;5.840879917144775;81.0;81.0;81.0;81.0;81.0;29.0;0.0
10505;MONTBONNOT-SAINT-MARTIN, MONTBONNOT GARE;45.22834014892578;5.80433988571167;81.0;81.0;81.0;81.0;81.0;29.0;0.0
10506;LA TRONCHE, HOPITAL MICHALLON - GRESIVAUDAN;45.200279235839844;5.745329856872559;466.0;466.0;466.0;466.0;466.0;344.0;228.0
10507;MIRIBEL-LANCHATRE, MIRIBEL;44.97465896606445;5.620999813079834;16.0;16.0;16.0;16.0;16.0;11.0;0.0
10509;CORENC, ROCHASSON;45.22364044189453;5.7677998542785645;35.0;35.0;35.0;35.0;35.0;42.0;18.0
10510;SASSENAGE, MOLLARD PICHON;45.2136116027832;5.652490139007568;21.0;21.0;21.0;21.0;21.0;17.0;0.0
10511;LE SAPPEY-EN-CHARTREUSE, LES JONQUILLES;45.264671325683594;5.774199962615967;12.0;12.0;12.0;12.0;12.0;18.0;18.0
10512;ECHIROLLES, MONMOUSSEAU;45.153541564941406;5.711880207061768;137.0;137.0;137.0;137.0;137.0;90.0;54.0
10513;MONTCHABOUD, MONTCHABOUD LE VILLAGE;45.09497833251953;5.764820098876953;17.0;17.0;17.0;17.0;17.0;10.0;0.0
10514;CORENC, MONTFLEURY;45.212039947509766;5.757090091705322;51.0;51.0;51.0;51.0;51.0;31.0;14.0
10515;QUAIX-EN-CHARTREUSE, MONT-QUAIX;45.2557487487793;5.742839813232422;4.0;4.0;6.0;4.0;4.0;9.0;0.0
10516;CORENC, MONUMENT;45.21699905395508;5.753600120544434;35.0;35.0;35.0;35.0;35.0;42.0;18.0
10517;PROVEYSIEUX, MORETIERE;45.254051208496094;5.694379806518555;11.0;11.0;12.0;11.0;11.0;8.0;0.0
10519;CLAIX, MOUCHEROTTE;45.125789642333984;5.680960178375244;12.0;12.0;12.0;12.0;12.0;12.0;0.0
10520;NOTRE-DAME-DE-COMMIERS, LE MOULIN;45.015159606933594;5.704500198364258;10.0;8.0;10.0;8.0;9.0;0.0;0.0
10521;GRENOBLE, MOUNIER;45.17900085449219;5.731790065765381;432.0;432.0;432.0;432.0;432.0;284.0;154.0
10523;MONTBONNOT-SAINT-MARTIN, LE PRIEURE;45.225379943847656;5.812029838562012;57.0;57.0;57.0;57.0;57.0;24.0;24.0
10524;SAINT-EGREVE, MURET;45.22618103027344;5.686160087585449;345.0;353.0;354.0;353.0;345.0;217.0;122.0
10526;MEYLAN, MAISON DE LA MUSIQUE;45.209590911865234;5.781350135803223;353.0;353.0;353.0;353.0;353.0;218.0;131.0
10527;ECHIROLLES, MUSEE GEO CHARLES;45.148780822753906;5.701720237731934;97.0;97.0;97.0;97.0;90.0;81.0;50.0
10529;GRENOBLE, MUTUALITE;45.190460205078125;5.736629962921143;118.0;118.0;118.0;118.0;118.0;77.0;42.0
10530;MONT-SAINT-MARTIN, CHEMIN DE NAMIERE;45.27231979370117;5.678530216217041;4.0;5.0;4.0;4.0;4.0;4.0;0.0
10532;ECHIROLLES, NAVIS;45.15626907348633;5.7084197998046875;245.0;245.0;245.0;245.0;245.0;182.0;109.0
10533;NOTRE-DAME-DE-COMMIERS, NOTRE-DAME-DE-COMMIERS LE VILLAGE;45.00967025756836;5.700150012969971;8.0;6.0;8.0;6.0;7.0;0.0;0.0
10535;SAINT-MARTIN-LE-VINOUX, NERON;45.21781921386719;5.693339824676514;287.0;304.0;304.0;304.0;287.0;179.0;109.0
10536;LA TRONCHE, HOPITAL - NEUROSCIENCE;45.19832992553711;5.743899822235107;133.0;133.0;133.0;133.0;133.0;90.0;56.0
10537;SAINT-MARTIN-D'HERES, NEYRPIC - BELLEDONNE;45.18669128417969;5.757160186767578;750.0;658.0;658.0;750.0;658.0;527.0;340.0
10538;VARCES-ALLIERES-ET-RISSET, NIVOLON;45.10173034667969;5.672460079193115;1.0;1.0;1.0;1.0;1.0;0.0;0.0
10539;VARCES-ALLIERES-ET-RISSET, NOTRE-DAME DE LACHAL;45.08736038208008;5.690110206604004;15.0;15.0;16.0;15.0;15.0;12.0;0.0
