id_ag_num_a;id_ag_num_b;1;2;3;4;5;6;7;NO_x;NAME_x;LON_x;LAT_x;NO_y;NAME_y;LON_y;LAT_y;ID
10001;10453;4.0;4.0;4.0;4.0;4.0;0.0;0.0;10001;LE PONT-DE-CLAIX, 120 TOISES;5.694960117340088;45.13624954223633;10453;LE PONT-DE-CLAIX, L'ETOILE;5.7032999992370605;45.13787841796875;0
10002;10284;41.0;41.0;41.0;41.0;41.0;15.0;0.0;10002;BIVIERS, LES CLAVERINS;5.808499813079834;45.233341217041016;10284;MONTBONNOT-SAINT-MARTIN, LES EVEQUAUX;5.817570209503174;45.23878860473633;1
10002;10505;40.0;40.0;40.0;40.0;40.0;14.0;0.0;10002;BIVIERS, LES CLAVERINS;5.808499813079834;45.233341217041016;10505;MONTBONNOT-SAINT-MARTIN, MONTBONNOT GARE;5.80433988571167;45.22834014892578;2
10003;10503;40.0;40.0;40.0;40.0;40.0;14.0;0.0;10003;SAINT-NAZAIRE-LES-EYMES, LES EYMES;5.847179889678955;45.256351470947266;10503;SAINT-NAZAIRE-LES-EYMES, LE MEMORIAL;5.840879917144775;45.25429153442383;3
10003;10641;41.0;41.0;41.0;41.0;41.0;15.0;0.0;10003;SAINT-NAZAIRE-LES-EYMES, LES EYMES;5.847179889678955;45.256351470947266;10641;SAINT-NAZAIRE-LES-EYMES, LES RATZ;5.85122013092041;45.258331298828125;4
10004;10005;29.0;29.0;29.0;29.0;29.0;12.0;12.0;10004;BIVIERS, BIVIERS MAIRIE;5.803969860076904;45.23789978027344;10005;BIVIERS, BIVIERS TENNIS;5.799670219421387;45.234161376953125;5
10004;10008;28.0;28.0;28.0;28.0;28.0;12.0;12.0;10004;BIVIERS, BIVIERS MAIRIE;5.803969860076904;45.23789978027344;10008;BIVIERS, CHEMIN DES TIERES;5.805019855499268;45.235050201416016;6
10005;10004;28.0;28.0;28.0;28.0;28.0;12.0;12.0;10005;BIVIERS, BIVIERS TENNIS;5.799670219421387;45.234161376953125;10004;BIVIERS, BIVIERS MAIRIE;5.803969860076904;45.23789978027344;7
10005;10006;29.0;29.0;29.0;29.0;29.0;12.0;12.0;10005;BIVIERS, BIVIERS TENNIS;5.799670219421387;45.234161376953125;10006;BIVIERS, CROIX SAINT-PHILIBERT;5.798709869384766;45.23225021362305;8
10006;10005;28.0;28.0;28.0;28.0;28.0;12.0;12.0;10006;BIVIERS, CROIX SAINT-PHILIBERT;5.798709869384766;45.23225021362305;10005;BIVIERS, BIVIERS TENNIS;5.799670219421387;45.234161376953125;9
10006;10007;29.0;29.0;29.0;29.0;29.0;12.0;12.0;10006;BIVIERS, CROIX SAINT-PHILIBERT;5.798709869384766;45.23225021362305;10007;BIVIERS, LES ARRIOTS;5.794400215148926;45.2303581237793;10
10007;10006;28.0;28.0;28.0;28.0;28.0;12.0;12.0;10007;BIVIERS, LES ARRIOTS;5.794400215148926;45.2303581237793;10006;BIVIERS, CROIX SAINT-PHILIBERT;5.798709869384766;45.23225021362305;11
10007;10725;20.0;20.0;20.0;20.0;20.0;12.0;12.0;10007;BIVIERS, LES ARRIOTS;5.794400215148926;45.2303581237793;10725;MEYLAN, SAINT-VICTOR;5.789279937744141;45.228599548339844;12
10008;10004;29.0;29.0;29.0;29.0;29.0;12.0;12.0;10008;BIVIERS, CHEMIN DES TIERES;5.805019855499268;45.235050201416016;10004;BIVIERS, BIVIERS MAIRIE;5.803969860076904;45.23789978027344;13
10008;10193;28.0;28.0;28.0;28.0;28.0;12.0;12.0;10008;BIVIERS, CHEMIN DES TIERES;5.805019855499268;45.235050201416016;10193;BIVIERS, LES CLAVERINS;5.807079792022705;45.23305130004883;14
10009;10114;3.0;3.0;3.0;3.0;3.0;4.0;0.0;10009;SAINT-MARTIN-LE-VINOUX, RESISTANCE;5.714330196380615;45.20341110229492;10114;GRENOBLE, CASAMAURES - VILLAGE;5.717470169067383;45.19902038574219;15
10009;10341;12.0;12.0;11.0;12.0;12.0;10.0;0.0;10009;SAINT-MARTIN-LE-VINOUX, RESISTANCE;5.714330196380615;45.20341110229492;10341;SAINT-MARTIN-LE-VINOUX, 16 AOUT 1944;5.715449810028076;45.204139709472656;16
10011;10038;71.0;71.0;71.0;71.0;71.0;45.0;27.0;10011;ECHIROLLES, AUGUSTE DELAUNE;5.715270042419434;45.142921447753906;10038;ECHIROLLES, AUGUSTE FERRIER;5.709619998931885;45.14482879638672;17
10011;10242;215.0;215.0;215.0;215.0;215.0;141.0;80.0;10011;ECHIROLLES, AUGUSTE DELAUNE;5.715270042419434;45.142921447753906;10242;ECHIROLLES, DENIS PAPIN;5.713069915771484;45.13832092285156;18
10011;10489;204.0;204.0;204.0;204.0;204.0;133.0;77.0;10011;ECHIROLLES, AUGUSTE DELAUNE;5.715270042419434;45.142921447753906;10489;ECHIROLLES, MARIE CURIE;5.717040061950684;45.14522933959961;19
10012;10505;41.0;41.0;41.0;41.0;41.0;15.0;0.0;10012;MONTBONNOT-SAINT-MARTIN, AVENUE DU GENERAL DE GAULLE;5.797810077667236;45.224849700927734;10505;MONTBONNOT-SAINT-MARTIN, MONTBONNOT GARE;5.80433988571167;45.22834014892578;20
10014;10155;216.0;216.0;216.0;216.0;216.0;142.0;77.0;10014;GRENOBLE, ALBERT 1ER DE BELGIQUE;5.73222017288208;45.18191909790039;10155;GRENOBLE, CHAVANT;5.731770038604736;45.184661865234375;21
10014;10521;216.0;216.0;216.0;216.0;216.0;142.0;77.0;10014;GRENOBLE, ALBERT 1ER DE BELGIQUE;5.73222017288208;45.18191909790039;10521;GRENOBLE, MOUNIER;5.731790065765381;45.17900085449219;22
10015;10342;38.0;38.0;38.0;38.0;38.0;16.0;13.0;10015;VAULNAVEYS-LE-HAUT, LES ALBERGES;5.819029808044434;45.1314811706543;10342;VAULNAVEYS-LE-HAUT, LES GUICHARDS;5.816699981689453;45.126548767089844;23
10015;10410;38.0;38.0;38.0;38.0;38.0;16.0;13.0;10015;VAULNAVEYS-LE-HAUT, LES ALBERGES;5.819029808044434;45.1314811706543;10410;VAULNAVEYS-LE-HAUT, LA TUILERIE;5.824230194091797;45.13616943359375;24
10016;10493;8.0;8.0;8.0;8.0;8.0;6.0;0.0;10016;VIF, ALLEE DES GRANGES;5.684720039367676;45.05794906616211;10493;VIF, MAS GARNI;5.68818998336792;45.0607795715332;25
10016;10780;7.0;7.0;8.0;7.0;7.0;6.0;0.0;10016;VIF, ALLEE DES GRANGES;5.684720039367676;45.05794906616211;10780;VIF, Z.A. DES SPEYRES;5.681839942932129;45.05690002441406;26
10018;10138;11.0;11.0;11.0;11.0;11.0;7.0;0.0;10018;VIZILLE, L'ALLIANCE;5.769000053405762;45.08184051513672;10138;VIZILLE, CHANTEFEUILLE;5.775030136108398;45.08039855957031;27
10018;10754;8.0;8.0;8.0;8.0;8.0;5.0;0.0;10018;VIZILLE, L'ALLIANCE;5.769000053405762;45.08184051513672;10754;VIZILLE, VENARIA;5.771629810333252;45.081871032714844;28
10018;10778;20.0;20.0;20.0;20.0;20.0;11.0;0.0;10018;VIZILLE, L'ALLIANCE;5.769000053405762;45.08184051513672;10778;VIZILLE, PARC VOHRINGEN;5.76947021484375;45.078880310058594;29
10019;10347;105.0;105.0;105.0;105.0;105.0;90.0;51.0;10019;GRENOBLE, ALLIES;5.714270114898682;45.173980712890625;10347;GRENOBLE, HENRI DUNANT;5.7083001136779785;45.17441177368164;30
10019;10459;191.0;191.0;191.0;191.0;191.0;127.0;71.0;10019;GRENOBLE, ALLIES;5.714270114898682;45.173980712890625;10459;GRENOBLE, LOUISE MICHEL;5.712870121002197;45.169761657714844;31
10019;10469;108.0;108.0;108.0;108.0;108.0;90.0;52.0;10019;GRENOBLE, ALLIES;5.714270114898682;45.173980712890625;10469;GRENOBLE, MARCHE D'INTERET NATIONAL;5.718050003051758;45.17353820800781;32
10019;10747;172.0;181.0;181.0;181.0;172.0;122.0;69.0;10019;GRENOBLE, ALLIES;5.714270114898682;45.173980712890625;10747;GRENOBLE, VALLIER - LIBERATION;5.716080188751221;45.18013000488281;33
10022;10216;143.0;143.0;143.0;143.0;143.0;89.0;54.0;10022;GRENOBLE, ALSACE-LORRAINE;5.719299793243408;45.189109802246094;10216;GRENOBLE, CONDORCET;5.7182297706604;45.18553161621094;34
10022;10280;144.0;153.0;153.0;153.0;144.0;90.0;55.0;10022;GRENOBLE, ALSACE-LORRAINE;5.719299793243408;45.189109802246094;10280;GRENOBLE, ANNIE FRATELLINI - ESPLANADE;5.716790199279785;45.19565963745117;35
10022;10312;449.0;449.0;449.0;449.0;449.0;314.0;191.0;10022;GRENOBLE, ALSACE-LORRAINE;5.719299793243408;45.189109802246094;10312;GRENOBLE, GARES;5.715539932250977;45.19078063964844;36
10022;10767;449.0;449.0;449.0;449.0;449.0;314.0;191.0;10022;GRENOBLE, ALSACE-LORRAINE;5.719299793243408;45.189109802246094;10767;GRENOBLE, VICTOR HUGO;5.724989891052246;45.18938064575195;37
10024;10373;68.0;68.0;68.0;68.0;68.0;31.0;18.0;10024;FONTAINE, ANCIENNE MAIRIE;5.678060054779053;45.192718505859375;10373;FONTAINE, JEAN PREVOST;5.682759761810303;45.18954849243164;38
10024;10403;67.0;67.0;67.0;67.0;67.0;31.0;18.0;10024;FONTAINE, ANCIENNE MAIRIE;5.678060054779053;45.192718505859375;10403;FONTAINE, LA POYA;5.672220230102539;45.19709014892578;39
10025;10391;13.0;13.0;13.0;13.0;13.0;7.0;7.0;10025;SEYSSINS, ANCIENNE GARE;5.681779861450195;45.1597785949707;10391;SEYSSINS, L'AGNEAU;5.682960033416748;45.16130065917969;40
10025;10598;47.0;47.0;47.0;47.0;47.0;30.0;19.0;10025;SEYSSINS, ANCIENNE GARE;5.681779861450195;45.1597785949707;10598;SEYSSINS, SEYSSINS VILLAGE;5.681399822235107;45.15639877319336;41
10027;10060;13.0;13.0;13.0;13.0;13.0;8.0;0.0;10027;BRIE-ET-ANGONNES, LES ANGONNES;5.776169776916504;45.139930725097656;10060;BRIE-ET-ANGONNES, BEAULIEU;5.773550033569336;45.1385498046875;42
10027;10348;13.0;13.0;13.0;13.0;13.0;7.0;0.0;10027;BRIE-ET-ANGONNES, LES ANGONNES;5.776169776916504;45.139930725097656;10348;HERBEYS, HERBEYS LE BOURG;5.793109893798828;45.13887023925781;43
10029;10191;13.0;13.0;13.0;13.0;13.0;5.0;0.0;10029;JARRIE, ANDRE MALRAUX;5.744170188903809;45.09461975097656;10191;JARRIE, CLOS JOUVIN;5.745850086212158;45.09693145751953;44
10029;10313;2.0;2.0;2.0;2.0;2.0;0.0;0.0;10029;JARRIE, ANDRE MALRAUX;5.744170188903809;45.09461975097656;10313;CHAMP-SUR-DRAC, JARRIE GARE;5.742400169372559;45.08386993408203;45
10029;10762;16.0;16.0;16.0;16.0;16.0;5.0;0.0;10029;JARRIE, ANDRE MALRAUX;5.744170188903809;45.09461975097656;10762;JARRIE, LE VERNET CROIX;5.739779949188232;45.096168518066406;46
10031;10088;47.0;47.0;47.0;47.0;47.0;30.0;19.0;10031;SEYSSINET-PARISET, ARISTIDE BERGES;5.694650173187256;45.185508728027344;10088;SEYSSINET-PARISET, BOUCHAYER - HOTEL DE VILLE;5.694369792938232;45.18077087402344;47
10031;10451;87.0;87.0;87.0;87.0;87.0;80.0;50.0;10031;SEYSSINET-PARISET, ARISTIDE BERGES;5.694650173187256;45.185508728027344;10451;SEYSSINET-PARISET, LES ILES;5.697159767150879;45.18410110473633;48
10031;10475;135.0;135.0;135.0;135.0;135.0;110.0;70.0;10031;SEYSSINET-PARISET, ARISTIDE BERGES;5.694650173187256;45.185508728027344;10475;FONTAINE, LOUIS MAISONNAT;5.694089889526367;45.18912124633789;49
10033;10558;105.0;105.0;105.0;105.0;105.0;90.0;51.0;10033;GRENOBLE, ANDRE ARGOUGES;5.744470119476318;45.17536926269531;10558;GRENOBLE, PAUL COCAT;5.74478006362915;45.17226028442383;50
10034;10098;216.0;216.0;216.0;216.0;216.0;142.0;77.0;10034;GRENOBLE, ARLEQUIN;5.730470180511475;45.16358947753906;10098;GRENOBLE, LA BRUYERE-PARC JEAN VERLHAC;5.731180191040039;45.166351318359375;51
10034;10327;216.0;216.0;216.0;216.0;216.0;142.0;77.0;10034;GRENOBLE, ARLEQUIN;5.730470180511475;45.16358947753906;10327;GRENOBLE, GRAND'PLACE;5.732649803161621;45.15922164916992;52
10036;10645;6.0;6.0;5.0;6.0;6.0;4.0;0.0;10036;SAINT-MARTIN-LE-VINOUX, ANCIENNE ROUTE;5.717360019683838;45.20975875854492;10645;SAINT-MARTIN-LE-VINOUX, LE REPOSOIR;5.716440200805664;45.209449768066406;53
10037;10196;6.0;6.0;6.0;6.0;6.0;3.0;0.0;10037;LE GUA, L'ARZELIER;5.6025800704956055;44.99692153930664;10196;LE GUA, COL DE L'ARZELIER;5.595409870147705;44.99089050292969;54
10038;10011;68.0;68.0;68.0;68.0;68.0;45.0;27.0;10038;ECHIROLLES, AUGUSTE FERRIER;5.709619998931885;45.14482879638672;10011;ECHIROLLES, AUGUSTE DELAUNE;5.715270042419434;45.142921447753906;55
10040;10212;6.0;6.0;6.0;6.0;6.0;6.0;0.0;10040;BRESSON, AVENUE DE LA REPUBLIQUE;5.735889911651611;45.142791748046875;10212;ECHIROLLES, COMMANDERIE;5.7333598136901855;45.14363098144531;56
10043;10225;6.0;6.0;6.0;6.0;6.0;6.0;0.0;10043;CLAIX, LA BALMETTE;5.688109874725342;45.12520980834961;10225;CLAIX, LE COTEAU;5.686699867248535;45.12668991088867;57
10043;10248;6.0;6.0;6.0;6.0;6.0;6.0;0.0;10043;CLAIX, LA BALMETTE;5.688109874725342;45.12520980834961;10248;CLAIX, MEMORIAL;5.6910200119018555;45.122650146484375;58
10044;10074;8.0;8.0;8.0;8.0;8.0;6.0;0.0;10044;VARCES-ALLIERES-ET-RISSET, BALZAC;5.694210052490234;45.0872802734375;10074;VARCES-ALLIERES-ET-RISSET, BERLIOGNIERE;5.692490100860596;45.08998107910156;59
10044;10672;7.0;7.0;8.0;7.0;7.0;6.0;0.0;10044;VARCES-ALLIERES-ET-RISSET, BALZAC;5.694210052490234;45.0872802734375;10672;VARCES-ALLIERES-ET-RISSET, ROZATIERE;5.7024102210998535;45.087059020996094;60
10046;10290;12.0;12.0;12.0;12.0;12.0;7.0;0.0;10046;SAINT-EGREVE, COLLEGE BARNAVE;5.688220024108887;45.23125076293945;10290;SAINT-EGREVE, CHEMIN FIANCEY;5.691709995269775;45.228641510009766;61
10047;10051;7.0;7.0;7.0;7.0;7.0;4.0;0.0;10047;QUAIX-EN-CHARTREUSE, LE BARBET;5.7081499099731445;45.25801086425781;10051;QUAIX-EN-CHARTREUSE, BAS DE PETESSET;5.71058988571167;45.256351470947266;62
10047;10671;7.0;7.0;7.0;7.0;7.0;4.0;0.0;10047;QUAIX-EN-CHARTREUSE, LE BARBET;5.7081499099731445;45.25801086425781;10671;QUAIX-EN-CHARTREUSE, ROUTE DE SAINT-EGREVE;5.704800128936768;45.254878997802734;63
10048;10633;13.0;13.0;14.0;13.0;13.0;9.0;0.0;10048;SAINT-EGREVE, COLLEGE BARNAVE;5.6917500495910645;45.2309684753418;10633;SAINT-EGREVE, PONT DE VENCE;5.682300090789795;45.2300910949707;64
10049;10310;13.0;13.0;13.0;13.0;13.0;7.0;0.0;10049;SAINT-PAUL-DE-VARCES, LA BASCULE;5.6549601554870605;45.07181167602539;10310;SAINT-PAUL-DE-VARCES, LA GARDE;5.650619983673096;45.070491790771484;65
10049;10613;12.0;12.0;12.0;12.0;12.0;7.0;0.0;10049;SAINT-PAUL-DE-VARCES, LA BASCULE;5.6549601554870605;45.07181167602539;10613;SAINT-PAUL-DE-VARCES, LE POULAT;5.660019874572754;45.074440002441406;66
10050;10515;2.0;2.0;4.0;2.0;2.0;5.0;0.0;10050;QUAIX-EN-CHARTREUSE, BAS DE MONT-QUAIX;5.7417402267456055;45.25288009643555;10515;QUAIX-EN-CHARTREUSE, MONT-QUAIX;5.742839813232422;45.2557487487793;67
10050;10703;2.0;2.0;2.0;2.0;2.0;4.0;0.0;10050;QUAIX-EN-CHARTREUSE, BAS DE MONT-QUAIX;5.7417402267456055;45.25288009643555;10703;QUAIX-EN-CHARTREUSE, SOUS LA FRETTE;5.735320091247559;45.25035858154297;68
10051;10047;7.0;7.0;7.0;7.0;7.0;4.0;0.0;10051;QUAIX-EN-CHARTREUSE, BAS DE PETESSET;5.71058988571167;45.256351470947266;10047;QUAIX-EN-CHARTREUSE, LE BARBET;5.7081499099731445;45.25801086425781;69
10051;10585;7.0;7.0;7.0;7.0;7.0;4.0;0.0;10051;QUAIX-EN-CHARTREUSE, BAS DE PETESSET;5.71058988571167;45.256351470947266;10585;QUAIX-EN-CHARTREUSE, QUAIX-EN-CHARTREUSE PLACE;5.717319965362549;45.25318908691406;70
10052;10330;7.0;7.0;7.0;7.0;7.0;4.0;0.0;10052;QUAIX-EN-CHARTREUSE, LE BAS DE QUAIX;5.701419830322266;45.253990173339844;10330;SAINT-EGREVE, GRANGE HAUTE;5.695630073547363;45.24557876586914;71
10052;10671;7.0;7.0;7.0;7.0;7.0;4.0;0.0;10052;QUAIX-EN-CHARTREUSE, LE BAS DE QUAIX;5.701419830322266;45.253990173339844;10671;QUAIX-EN-CHARTREUSE, ROUTE DE SAINT-EGREVE;5.704800128936768;45.254878997802734;72
10054;10561;14.0;14.0;14.0;14.0;14.0;8.0;0.0;10054;CLAIX, LES BAUCHES;5.67864990234375;45.1108283996582;10561;VARCES-ALLIERES-ET-RISSET, PAVILLON;5.67425012588501;45.1083984375;73
10054;10684;15.0;15.0;15.0;15.0;15.0;8.0;0.0;10054;CLAIX, LES BAUCHES;5.67864990234375;45.1108283996582;10684;CLAIX, SAINT-MICHEL;5.6845197677612305;45.112030029296875;74
10056;10038;68.0;68.0;68.0;68.0;68.0;45.0;27.0;10056;ECHIROLLES, BAYARD;5.704780101776123;45.14590835571289;10038;ECHIROLLES, AUGUSTE FERRIER;5.709619998931885;45.14482879638672;75
10056;10263;123.0;123.0;123.0;123.0;123.0;91.0;55.0;10056;ECHIROLLES, BAYARD;5.704780101776123;45.14590835571289;10263;ECHIROLLES, ECUREUIL;5.7038397789001465;45.142608642578125;76
10056;10453;46.0;46.0;46.0;46.0;46.0;36.0;15.0;10056;ECHIROLLES, BAYARD;5.704780101776123;45.14590835571289;10453;LE PONT-DE-CLAIX, L'ETOILE;5.7032999992370605;45.13787841796875;77
10056;10638;263.0;263.0;263.0;263.0;256.0;208.0;119.0;10056;ECHIROLLES, BAYARD;5.704780101776123;45.14590835571289;10638;ECHIROLLES, QUINZAINE;5.706639766693115;45.1514892578125;78
10057;10272;5.0;5.0;5.0;5.0;5.0;3.0;0.0;10057;PROVEYSIEUX, LE BAZEAU;5.699850082397461;45.265899658203125;10272;PROVEYSIEUX, PROVEYSIEUX VILLAGE;5.699729919433594;45.26335144042969;79
10057;10273;6.0;6.0;7.0;6.0;6.0;5.0;0.0;10057;PROVEYSIEUX, LE BAZEAU;5.699850082397461;45.265899658203125;10273;PROVEYSIEUX, PONT DU GUA;5.70727014541626;45.27608108520508;80
10059;10152;6.0;6.0;6.0;6.0;6.0;6.0;0.0;10059;CLAIX, BEAU DUNOIS;5.672339916229248;45.12535095214844;10152;CLAIX, LES CHAUMES;5.674109935760498;45.1265983581543;81
10059;10232;6.0;6.0;6.0;6.0;6.0;6.0;0.0;10059;CLAIX, BEAU DUNOIS;5.672339916229248;45.12535095214844;10232;CLAIX, LA CROIX ROLLAND;5.6712799072265625;45.12919998168945;82
10060;10027;13.0;13.0;13.0;13.0;13.0;7.0;0.0;10060;BRIE-ET-ANGONNES, BEAULIEU;5.773550033569336;45.1385498046875;10027;BRIE-ET-ANGONNES, LES ANGONNES;5.776169776916504;45.139930725097656;83
10060;10729;13.0;13.0;13.0;13.0;13.0;8.0;0.0;10060;BRIE-ET-ANGONNES, BEAULIEU;5.773550033569336;45.1385498046875;10729;BRIE-ET-ANGONNES, TAVERNOLLES;5.770370006561279;45.13628005981445;84
10061;10224;10.0;10.0;10.0;10.0;10.0;8.0;0.0;10061;SASSENAGE, BEAUREVOIR;5.6486101150512695;45.21009063720703;10224;SASSENAGE, LES COTES;5.647439956665039;45.210060119628906;85
10061;10768;11.0;11.0;11.0;11.0;11.0;9.0;0.0;10061;SASSENAGE, BEAUREVOIR;5.6486101150512695;45.21009063720703;10768;SASSENAGE, VIEUX DONJON;5.6497697830200195;45.21138000488281;86
10064;10598;13.0;13.0;13.0;13.0;13.0;7.0;7.0;10064;SEYSSINS, BEAUVOIR;5.6832499504089355;45.15898895263672;10598;SEYSSINS, SEYSSINS VILLAGE;5.681399822235107;45.15639877319336;87
10067;10324;45.0;45.0;45.0;45.0;45.0;29.0;13.0;10067;SAINT-EGREVE, BELLEDONNE;5.684000015258789;45.222679138183594;10324;SAINT-EGREVE, LES GLAIRAUX;5.679490089416504;45.21900939941406;88
10067;10618;45.0;45.0;45.0;45.0;45.0;30.0;14.0;10067;SAINT-EGREVE, BELLEDONNE;5.684000015258789;45.222679138183594;10618;SAINT-EGREVE, FIANCEY - PREDIEU;5.688270092010498;45.22359085083008;89
10068;10235;5.0;5.0;5.0;5.0;5.0;3.0;0.0;10068;SAINT-EGREVE, BELLEVUE;5.692440032958984;45.24406051635742;10235;SAINT-EGREVE, CUVILLEUX;5.687679767608643;45.234901428222656;90
10068;10650;6.0;6.0;7.0;6.0;6.0;5.0;0.0;10068;SAINT-EGREVE, BELLEVUE;5.692440032958984;45.24406051635742;10650;PROVEYSIEUX, GARCINIERE;5.69488000869751;45.25164031982422;91
10069;10139;13.0;13.0;13.0;13.0;13.0;8.0;0.0;10069;CLAIX, BELLEVUE;5.665480136871338;45.111961364746094;10139;CLAIX, LA CHANTERAIE;5.665480136871338;45.1101188659668;92
10069;10728;12.0;12.0;12.0;12.0;12.0;8.0;0.0;10069;CLAIX, BELLEVUE;5.665480136871338;45.111961364746094;10728;CLAIX, LES TAILLIS;5.665770053863525;45.11315155029297;93
10070;10399;47.0;47.0;47.0;47.0;47.0;29.0;19.0;10070;SEYSSINET-PARISET, BELVEDERE;5.6882100105285645;45.17649841308594;10399;SEYSSINET-PARISET, MURAILLES;5.691780090332031;45.17824935913086;94
10070;10699;47.0;47.0;47.0;47.0;47.0;30.0;19.0;10070;SEYSSINET-PARISET, BELVEDERE;5.6882100105285645;45.17649841308594;10699;SEYSSINET-PARISET, SEYSSINET-PARISET VILLAGE;5.680739879608154;45.1705207824707;95
10071;10300;216.0;216.0;216.0;216.0;216.0;142.0;77.0;10071;GRENOBLE, BERRIAT - LE MAGASIN;5.7058000564575195;45.18849182128906;10300;LES FONTAINADES - LE VOG;5.698669910430908;45.18907165527344;96
10071;10713;216.0;216.0;216.0;216.0;216.0;142.0;77.0;10071;GRENOBLE, BERRIAT - LE MAGASIN;5.7058000564575195;45.18849182128906;10713;GRENOBLE, SAINT-BRUNO;5.713510036468506;45.188331604003906;97
10072;10381;67.0;67.0;67.0;67.0;67.0;31.0;18.0;10072;SEYSSINET-PARISET, BERGES - VERCORS;5.690710067749023;45.18416976928711;10381;FONTAINE, KARL MARX;5.687290191650391;45.186519622802734;98
10072;10451;68.0;68.0;68.0;68.0;68.0;31.0;18.0;10072;SEYSSINET-PARISET, BERGES - VERCORS;5.690710067749023;45.18416976928711;10451;SEYSSINET-PARISET, LES ILES;5.697159767150879;45.18410110473633;99
10074;10044;7.0;7.0;8.0;7.0;7.0;6.0;0.0;10074;VARCES-ALLIERES-ET-RISSET, BERLIOGNIERE;5.692490100860596;45.08998107910156;10044;VARCES-ALLIERES-ET-RISSET, BALZAC;5.694210052490234;45.0872802734375;100
10074;10539;8.0;8.0;8.0;8.0;8.0;6.0;0.0;10074;VARCES-ALLIERES-ET-RISSET, BERLIOGNIERE;5.692490100860596;45.08998107910156;10539;VARCES-ALLIERES-ET-RISSET, NOTRE-DAME DE LACHAL;5.690110206604004;45.08736038208008;101
10075;10236;40.0;40.0;40.0;40.0;40.0;14.0;0.0;10075;BERNIN, BERNIN VILLAGE;5.8674798011779785;45.270511627197266;10236;BERNIN, CROIX DES VARVOUX;5.8621602058410645;45.266231536865234;102
10075;10562;41.0;41.0;41.0;41.0;41.0;15.0;0.0;10075;BERNIN, BERNIN VILLAGE;5.8674798011779785;45.270511627197266;10562;CROLLES, PONT DE BERNIN;5.870090007781982;45.27394104003906;103
10077;10215;356.0;310.0;310.0;356.0;310.0;205.0;120.0;10077;GIERES, UNIVERSITE - BIBLIOTHEQUES;5.770899772644043;45.19245910644531;10215;SAINT-MARTIN-D'HERES, UNIVERSITE - CONDILLAC;5.774449825286865;45.189151763916016;104
10077;10306;357.0;311.0;311.0;357.0;311.0;206.0;121.0;10077;GIERES, UNIVERSITE - BIBLIOTHEQUES;5.770899772644043;45.19245910644531;10306;SAINT-MARTIN-D'HERES, GABRIEL FAURE - MUSE;5.7642998695373535;45.19227981567383;105
10078;10106;45.0;45.0;45.0;45.0;45.0;29.0;13.0;10078;SAINT-EGREVE, LA BIOLLE - GARE;5.669529914855957;45.23522186279297;10106;SAINT-EGREVE, CAP 38;5.666190147399902;45.24018096923828;106
10078;10271;45.0;45.0;45.0;45.0;45.0;30.0;14.0;10078;SAINT-EGREVE, LA BIOLLE - GARE;5.669529914855957;45.23522186279297;10271;SAINT-EGREVE, SAINT-EGREVE GARE;5.671629905700684;45.2357292175293;107
10079;10077;285.0;285.0;285.0;285.0;285.0;200.0;113.0;10079;GIERES, UNIVERSITE - BIOLOGIE;5.774740219116211;45.191951751708984;10077;GIERES, UNIVERSITE - BIBLIOTHEQUES;5.770899772644043;45.19245910644531;108
10079;10278;99.0;99.0;99.0;99.0;99.0;39.0;0.0;10079;GIERES, UNIVERSITE - BIOLOGIE;5.774740219116211;45.191951751708984;10278;GIERES, EPICEA;5.774809837341309;45.19496154785156;109
10081;10150;11.0;11.0;11.0;11.0;11.0;9.0;0.0;10081;SASSENAGE, BLANC FONTAINE;5.65625;45.21063995361328;10150;SASSENAGE, CHATEAU DE SASSENAGE;5.661670207977295;45.21223831176758;110
10081;10160;10.0;10.0;10.0;10.0;10.0;8.0;0.0;10081;SASSENAGE, BLANC FONTAINE;5.65625;45.21063995361328;10160;SASSENAGE, LES CHENES;5.653429985046387;45.21809005737305;111
10082;10268;76.0;76.0;76.0;76.0;76.0;73.0;59.0;10082;SAINT-MARTIN-D'HERES, PARC JO BLANCHON;5.756840229034424;45.17584991455078;10268;SAINT-MARTIN-D'HERES, EDOUARD VAILLANT;5.755280017852783;45.179019927978516;112
10082;10282;76.0;76.0;76.0;76.0;76.0;73.0;59.0;10082;SAINT-MARTIN-D'HERES, PARC JO BLANCHON;5.756840229034424;45.17584991455078;10282;SAINT-MARTIN-D'HERES, ETIENNE GRAPPE;5.757689952850342;45.1721305847168;113
10084;10102;105.0;105.0;105.0;105.0;105.0;82.0;53.0;10084;MONTBONNOT-SAINT-MARTIN, BAUDONNIERE;5.807769775390625;45.21446990966797;10102;MEYLAN, BUSSEROLLES;5.798349857330322;45.20899963378906;114
10084;10363;109.0;109.0;109.0;109.0;109.0;83.0;54.0;10084;MONTBONNOT-SAINT-MARTIN, BAUDONNIERE;5.807769775390625;45.21446990966797;10363;MONTBONNOT-SAINT-MARTIN, INRIA;5.807419776916504;45.21752166748047;115
10088;10031;47.0;47.0;47.0;47.0;47.0;29.0;19.0;10088;SEYSSINET-PARISET, BOUCHAYER - HOTEL DE VILLE;5.694369792938232;45.18077087402344;10031;SEYSSINET-PARISET, ARISTIDE BERGES;5.694650173187256;45.185508728027344;116
