sous_ligne;id_ligne_num;route_short_name;route_long_name;id_ag_num_debut;id_ag_num_terminus;ag_origin_name;ag_destination_name;Type_Jour_Vacances_A;Debut;Fin;Nb_courses;Duree;Headway_FM;Headway_HPM;Headway_HC;Headway_HPS;Headway_FS
3_1_10236_10117_17_24071.0;3;306;HAUTS DE BIENNE - BOIS AMONT;10236;10117;2982 RUE DU VIVIER;MOREZ VILLE;Mercredi_Scolaire;0.2777777777777778;0.3125;1;0.03472222222222221;122.0;;;;
3_1_10236_10117_17_24071.0;3;306;HAUTS DE BIENNE - BOIS AMONT;10236;10117;2982 RUE DU VIVIER;MOREZ VILLE;Vendredi_Scolaire;0.2777777777777778;0.3125;1;0.03472222222222221;122.0;;;;
4_0_10167_10088_31_57199.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10167;10088;LYCEE PRE ST SAUVEUR;LONS GARE SNCF;Jeudi_Scolaire;0.5034722222222222;0.5729166666666666;1;0.06944444444444442;;;488.0;;
4_0_10167_10088_31_57199.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10167;10088;LYCEE PRE ST SAUVEUR;LONS GARE SNCF;Lundi_Scolaire;0.5034722222222222;0.5729166666666666;1;0.06944444444444442;;;488.0;;
4_0_10167_10088_31_57199.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10167;10088;LYCEE PRE ST SAUVEUR;LONS GARE SNCF;Mardi_Scolaire;0.5034722222222222;0.5729166666666666;1;0.06944444444444442;;;488.0;;
4_0_10167_10088_31_57199.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10167;10088;LYCEE PRE ST SAUVEUR;LONS GARE SNCF;Mercredi_Scolaire;0.5034722222222222;0.5729166666666666;1;0.06944444444444442;;;488.0;;
4_0_10167_10088_31_57199.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10167;10088;LYCEE PRE ST SAUVEUR;LONS GARE SNCF;Samedi_Scolaire;0.5034722222222222;0.5729166666666666;1;0.06944444444444442;;;488.0;;
4_0_10167_10088_31_57199.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10167;10088;LYCEE PRE ST SAUVEUR;LONS GARE SNCF;Vendredi_Scolaire;0.5034722222222222;0.5729166666666666;1;0.06944444444444442;;;488.0;;
4_0_10172_10088_18_52076.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10172;10088;GARE SNCF;LONS GARE SNCF;Jeudi_Scolaire;0.2569444444444444;0.3194444444444445;1;0.06250000000000006;122.0;;;;
4_0_10172_10088_18_52076.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10172;10088;GARE SNCF;LONS GARE SNCF;Mardi_Scolaire;0.2569444444444444;0.3194444444444445;1;0.06250000000000006;122.0;;;;
4_0_10172_10088_18_52076.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10172;10088;GARE SNCF;LONS GARE SNCF;Mercredi_Scolaire;0.2569444444444444;0.3194444444444445;1;0.06250000000000006;122.0;;;;
4_0_10172_10088_18_52076.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10172;10088;GARE SNCF;LONS GARE SNCF;Vendredi_Scolaire;0.2569444444444444;0.3194444444444445;1;0.06250000000000006;122.0;;;;
4_0_10172_10088_24_54013.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10172;10088;GARE SNCF;LONS GARE SNCF;Lundi_Scolaire;0.2465277777777778;0.3194444444444445;1;0.07291666666666669;122.0;;;;
4_0_10172_10088_24_54060.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10172;10088;GARE SNCF;LONS GARE SNCF;Ferie;0.2604166666666667;0.3229166666666667;1;0.0625;122.0;;;;
4_0_10172_10088_24_54060.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10172;10088;GARE SNCF;LONS GARE SNCF;Samedi_Scolaire;0.2604166666666667;0.3229166666666667;1;0.0625;122.0;;;;
4_0_10172_10088_28_55959.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10172;10088;GARE SNCF;LONS GARE SNCF;Mercredi_Scolaire;0.7083333333333334;0.78125;1;0.07291666666666663;;;488.0;;
4_0_10172_10088_28_55959.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10172;10088;GARE SNCF;LONS GARE SNCF;Samedi_Scolaire;0.7083333333333334;0.78125;1;0.07291666666666663;;;488.0;;
4_0_10172_10088_30_55997.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10172;10088;GARE SNCF;LONS GARE SNCF;Lundi_Scolaire;0.3645833333333333;0.4326388888888889;1;0.06805555555555559;;121.99999999999997;;;
4_0_10172_10088_30_55997.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10172;10088;GARE SNCF;LONS GARE SNCF;Samedi_Vacances;0.2604166666666667;0.3284722222222222;1;0.06805555555555554;122.0;;;;
4_0_10172_10088_30_55997.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10172;10088;GARE SNCF;LONS GARE SNCF;Semaine_Vacances;0.2604166666666667;0.3284722222222222;1;0.06805555555555554;122.0;;;;
4_0_10172_10088_31_56058.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10172;10088;GARE SNCF;LONS GARE SNCF;Samedi_Vacances;0.5104166666666666;0.78125;2;0.27083333333333337;;;244.0;;
4_0_10172_10088_31_56058.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10172;10088;GARE SNCF;LONS GARE SNCF;Semaine_Vacances;0.5104166666666666;0.78125;2;0.27083333333333337;;;244.0;;
4_0_10172_10088_31_58719.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10172;10088;GARE SNCF;LONS GARE SNCF;Jeudi_Scolaire;0.7430555555555556;0.8194444444444444;1;0.07638888888888884;;;;121.99999999999989;
4_0_10172_10088_31_58719.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10172;10088;GARE SNCF;LONS GARE SNCF;Lundi_Scolaire;0.7430555555555556;0.8194444444444444;1;0.07638888888888884;;;;121.99999999999989;
4_0_10172_10088_31_58719.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10172;10088;GARE SNCF;LONS GARE SNCF;Mardi_Scolaire;0.7430555555555556;0.8194444444444444;1;0.07638888888888884;;;;121.99999999999989;
4_0_10172_10088_31_58719.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10172;10088;GARE SNCF;LONS GARE SNCF;Vendredi_Scolaire;0.7430555555555556;0.8194444444444444;1;0.07638888888888884;;;;121.99999999999989;
4_0_10101_10088_15_37012.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10101;10088;CITE SCOLAIRE;LONS GARE SNCF;Vendredi_Scolaire;0.6680555555555555;0.704861111111111;1;0.036805555555555536;;;488.0;;
4_0_10105_10088_10_32535.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10105;10088;RTE CRENANS;LONS GARE SNCF;Jeudi_Scolaire;0.2743055555555556;0.3138888888888889;1;0.039583333333333304;122.0;;;;
4_0_10105_10088_10_32535.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10105;10088;RTE CRENANS;LONS GARE SNCF;Lundi_Scolaire;0.2743055555555556;0.3138888888888889;1;0.039583333333333304;122.0;;;;
4_0_10105_10088_10_32535.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10105;10088;RTE CRENANS;LONS GARE SNCF;Mardi_Scolaire;0.2743055555555556;0.3138888888888889;1;0.039583333333333304;122.0;;;;
4_0_10105_10088_10_32535.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10105;10088;RTE CRENANS;LONS GARE SNCF;Mercredi_Scolaire;0.2743055555555556;0.3138888888888889;1;0.039583333333333304;122.0;;;;
4_0_10105_10088_10_32535.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10105;10088;RTE CRENANS;LONS GARE SNCF;Vendredi_Scolaire;0.2743055555555556;0.3138888888888889;1;0.039583333333333304;122.0;;;;
4_1_10088_10101_14_36974.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10088;10101;LONS GARE SNCF;CITE SCOLAIRE;Lundi_Scolaire;0.3819444444444444;0.4201388888888889;1;0.038194444444444475;;;488.0;;
4_1_10088_10106_14_36755.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10088;10106;LONS GARE SNCF;MOIRANS-MGNE - FRANCHE COMTE;Jeudi_Scolaire;0.71875;0.7534722222222222;1;0.03472222222222221;;;488.0;;
4_1_10088_10106_14_36755.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10088;10106;LONS GARE SNCF;MOIRANS-MGNE - FRANCHE COMTE;Lundi_Scolaire;0.71875;0.7534722222222222;1;0.03472222222222221;;;488.0;;
4_1_10088_10106_14_36755.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10088;10106;LONS GARE SNCF;MOIRANS-MGNE - FRANCHE COMTE;Mardi_Scolaire;0.71875;0.7534722222222222;1;0.03472222222222221;;;488.0;;
4_1_10088_10170_26_55112.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10088;10170;LONS GARE SNCF;RUE CARNOT;Jeudi_Scolaire;0.7604166666666666;0.8263888888888888;1;0.06597222222222221;;;;121.99999999999989;
4_1_10088_10170_26_55112.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10088;10170;LONS GARE SNCF;RUE CARNOT;Lundi_Scolaire;0.7604166666666666;0.8263888888888888;1;0.06597222222222221;;;;121.99999999999989;
4_1_10088_10170_26_55112.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10088;10170;LONS GARE SNCF;RUE CARNOT;Mardi_Scolaire;0.7604166666666666;0.8263888888888888;1;0.06597222222222221;;;;121.99999999999989;
4_1_10088_10170_26_55112.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10088;10170;LONS GARE SNCF;RUE CARNOT;Vendredi_Scolaire;0.7604166666666666;0.8263888888888888;1;0.06597222222222221;;;;121.99999999999989;
4_1_10084_10170_30_56739.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10084;10170;LONS AVENUE JEAN MOULIN;RUE CARNOT;Ferie;0.3194444444444445;0.3854166666666667;1;0.06597222222222221;;121.99999999999997;;;
4_1_10084_10170_30_56739.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10084;10170;LONS AVENUE JEAN MOULIN;RUE CARNOT;Jeudi_Scolaire;0.5104166666666666;0.75;2;0.23958333333333337;;;244.0;;
4_1_10084_10170_30_56739.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10084;10170;LONS AVENUE JEAN MOULIN;RUE CARNOT;Lundi_Scolaire;0.5104166666666666;0.75;2;0.23958333333333337;;;244.0;;
4_1_10084_10170_30_56739.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10084;10170;LONS AVENUE JEAN MOULIN;RUE CARNOT;Mardi_Scolaire;0.5104166666666666;0.75;2;0.23958333333333337;;;244.0;;
4_1_10084_10170_30_56739.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10084;10170;LONS AVENUE JEAN MOULIN;RUE CARNOT;Mercredi_Scolaire;0.5104166666666666;0.7916666666666666;2;0.28125;;;244.0;;
4_1_10084_10170_30_56739.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10084;10170;LONS AVENUE JEAN MOULIN;RUE CARNOT;Samedi_Scolaire;0.3194444444444445;0.7916666666666666;3;0.47222222222222215;;121.99999999999997;244.0;;
4_1_10084_10170_30_56739.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10084;10170;LONS AVENUE JEAN MOULIN;RUE CARNOT;Vendredi_Scolaire;0.5104166666666666;0.75;2;0.23958333333333337;;;244.0;;
4_1_10084_10170_31_56761.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10084;10170;LONS AVENUE JEAN MOULIN;RUE CARNOT;Ferie;0.3263888888888889;0.7916666666666666;3;0.46527777777777773;;121.99999999999997;244.0;;
4_1_10084_10170_31_56761.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10084;10170;LONS AVENUE JEAN MOULIN;RUE CARNOT;Samedi_Vacances;0.3263888888888889;0.7916666666666666;3;0.46527777777777773;;121.99999999999997;244.0;;
4_1_10084_10170_31_56761.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10084;10170;LONS AVENUE JEAN MOULIN;RUE CARNOT;Semaine_Vacances;0.3263888888888889;0.7916666666666666;3;0.46527777777777773;;121.99999999999997;244.0;;
4_1_10088_10173_18_49376.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10088;10173;LONS GARE SNCF;VILLE;Vendredi_Scolaire;0.7222222222222222;0.7847222222222222;1;0.0625;;;;121.99999999999989;
4_1_10084_10173_22_53001.0;4;307;SAINT-CLAUDE  - LONS LE SAUNIER;10084;10173;LONS AVENUE JEAN MOULIN;VILLE;Lundi_Scolaire;0.2534722222222222;0.3298611111111111;1;0.0763888888888889;122.0;;;;
5_0_10116_10088_20_47240.0;5;309;LONS LE SAUNIER - MOREZ;10116;10088;MOREZ GARE S.N.C.F.;LONS GARE SNCF;Lundi_Scolaire;0.25;0.3145833333333333;1;0.06458333333333333;122.0;;;;
5_0_10116_10088_21_47516.0;5;309;LONS LE SAUNIER - MOREZ;10116;10088;MOREZ GARE S.N.C.F.;LONS GARE SNCF;Vendredi_Scolaire;0.7152777777777778;0.7673611111111112;1;0.05208333333333337;;;488.0;;
5_0_10116_10088_7_42987.0;5;309;LONS LE SAUNIER - MOREZ;10116;10088;MOREZ GARE S.N.C.F.;LONS GARE SNCF;Jeudi_Scolaire;0.3576388888888889;0.4097222222222222;1;0.052083333333333315;;121.99999999999997;;;
5_0_10116_10088_7_42987.0;5;309;LONS LE SAUNIER - MOREZ;10116;10088;MOREZ GARE S.N.C.F.;LONS GARE SNCF;Lundi_Scolaire;0.3576388888888889;0.4097222222222222;1;0.052083333333333315;;121.99999999999997;;;
5_0_10116_10088_7_42987.0;5;309;LONS LE SAUNIER - MOREZ;10116;10088;MOREZ GARE S.N.C.F.;LONS GARE SNCF;Mardi_Scolaire;0.3576388888888889;0.4097222222222222;1;0.052083333333333315;;121.99999999999997;;;
5_0_10116_10088_7_42987.0;5;309;LONS LE SAUNIER - MOREZ;10116;10088;MOREZ GARE S.N.C.F.;LONS GARE SNCF;Mercredi_Scolaire;0.3576388888888889;0.4097222222222222;1;0.052083333333333315;;121.99999999999997;;;
5_0_10116_10088_7_42987.0;5;309;LONS LE SAUNIER - MOREZ;10116;10088;MOREZ GARE S.N.C.F.;LONS GARE SNCF;Semaine_Vacances;0.3576388888888889;0.4097222222222222;1;0.052083333333333315;;121.99999999999997;;;
5_0_10116_10088_7_42987.0;5;309;LONS LE SAUNIER - MOREZ;10116;10088;MOREZ GARE S.N.C.F.;LONS GARE SNCF;Vendredi_Scolaire;0.3576388888888889;0.4097222222222222;1;0.052083333333333315;;121.99999999999997;;;
5_0_10053_10088_11_20496.0;5;309;LONS LE SAUNIER - MOREZ;10053;10088;CLAIRVAUX MAIRIE;LONS GARE SNCF;Jeudi_Scolaire;0.3333333333333333;0.35416666666666663;1;0.020833333333333315;;121.99999999999997;;;
5_0_10053_10088_11_20496.0;5;309;LONS LE SAUNIER - MOREZ;10053;10088;CLAIRVAUX MAIRIE;LONS GARE SNCF;Lundi_Scolaire;0.3333333333333333;0.35416666666666663;1;0.020833333333333315;;121.99999999999997;;;
5_0_10053_10088_11_20496.0;5;309;LONS LE SAUNIER - MOREZ;10053;10088;CLAIRVAUX MAIRIE;LONS GARE SNCF;Mardi_Scolaire;0.3333333333333333;0.35416666666666663;1;0.020833333333333315;;121.99999999999997;;;
5_0_10053_10088_11_20496.0;5;309;LONS LE SAUNIER - MOREZ;10053;10088;CLAIRVAUX MAIRIE;LONS GARE SNCF;Mercredi_Scolaire;0.3333333333333333;0.35416666666666663;1;0.020833333333333315;;121.99999999999997;;;
5_0_10053_10088_11_20496.0;5;309;LONS LE SAUNIER - MOREZ;10053;10088;CLAIRVAUX MAIRIE;LONS GARE SNCF;Semaine_Vacances;0.3333333333333333;0.35416666666666663;1;0.020833333333333315;;121.99999999999997;;;
5_0_10053_10088_11_20496.0;5;309;LONS LE SAUNIER - MOREZ;10053;10088;CLAIRVAUX MAIRIE;LONS GARE SNCF;Vendredi_Scolaire;0.3333333333333333;0.35416666666666663;1;0.020833333333333315;;121.99999999999997;;;
5_1_10088_10116_16_45868.0;5;309;LONS LE SAUNIER - MOREZ;10088;10116;LONS GARE SNCF;MOREZ GARE S.N.C.F.;Mercredi_Scolaire;0.5138888888888888;0.5729166666666666;1;0.05902777777777779;;;488.0;;
5_1_10088_10116_20_47240.0;5;309;LONS LE SAUNIER - MOREZ;10088;10116;LONS GARE SNCF;MOREZ GARE S.N.C.F.;Vendredi_Scolaire;0.78125;0.8368055555555556;1;0.05555555555555558;;;;121.99999999999989;
5_1_10088_10116_21_47516.0;5;309;LONS LE SAUNIER - MOREZ;10088;10116;LONS GARE SNCF;MOREZ GARE S.N.C.F.;Lundi_Scolaire;0.2548611111111111;0.31597222222222227;1;0.06111111111111117;122.0;;;;
5_1_10088_10116_7_42987.0;5;309;LONS LE SAUNIER - MOREZ;10088;10116;LONS GARE SNCF;MOREZ GARE S.N.C.F.;Ferie;0.5138888888888888;0.5659722222222222;1;0.05208333333333337;;;488.0;;
5_1_10088_10116_7_42987.0;5;309;LONS LE SAUNIER - MOREZ;10088;10116;LONS GARE SNCF;MOREZ GARE S.N.C.F.;Jeudi_Scolaire;0.5138888888888888;0.5659722222222222;1;0.05208333333333337;;;488.0;;
5_1_10088_10116_7_42987.0;5;309;LONS LE SAUNIER - MOREZ;10088;10116;LONS GARE SNCF;MOREZ GARE S.N.C.F.;Lundi_Scolaire;0.5138888888888888;0.5659722222222222;1;0.05208333333333337;;;488.0;;
5_1_10088_10116_7_42987.0;5;309;LONS LE SAUNIER - MOREZ;10088;10116;LONS GARE SNCF;MOREZ GARE S.N.C.F.;Mardi_Scolaire;0.5138888888888888;0.5659722222222222;1;0.05208333333333337;;;488.0;;
5_1_10088_10116_7_42987.0;5;309;LONS LE SAUNIER - MOREZ;10088;10116;LONS GARE SNCF;MOREZ GARE S.N.C.F.;Semaine_Vacances;0.5138888888888888;0.5659722222222222;1;0.05208333333333337;;;488.0;;
5_1_10088_10116_7_42987.0;5;309;LONS LE SAUNIER - MOREZ;10088;10116;LONS GARE SNCF;MOREZ GARE S.N.C.F.;Vendredi_Scolaire;0.5138888888888888;0.5659722222222222;1;0.05208333333333337;;;488.0;;
5_1_10228_10116_21_48018.0;5;309;LONS LE SAUNIER - MOREZ;10228;10116;PLACE DE VERDUN;MOREZ GARE S.N.C.F.;Jeudi_Scolaire;0.71875;0.7847222222222222;1;0.06597222222222221;;;488.0;;
5_1_10228_10116_21_48018.0;5;309;LONS LE SAUNIER - MOREZ;10228;10116;PLACE DE VERDUN;MOREZ GARE S.N.C.F.;Lundi_Scolaire;0.71875;0.7847222222222222;1;0.06597222222222221;;;488.0;;
5_1_10228_10116_21_48018.0;5;309;LONS LE SAUNIER - MOREZ;10228;10116;PLACE DE VERDUN;MOREZ GARE S.N.C.F.;Mardi_Scolaire;0.71875;0.7847222222222222;1;0.06597222222222221;;;488.0;;
5_1_10228_10116_21_48018.0;5;309;LONS LE SAUNIER - MOREZ;10228;10116;PLACE DE VERDUN;MOREZ GARE S.N.C.F.;Mercredi_Scolaire;0.71875;0.7847222222222222;1;0.06597222222222221;;;488.0;;
5_1_10228_10116_21_48018.0;5;309;LONS LE SAUNIER - MOREZ;10228;10116;PLACE DE VERDUN;MOREZ GARE S.N.C.F.;Samedi_Scolaire;0.71875;0.7847222222222222;1;0.06597222222222221;;;488.0;;
5_1_10228_10116_21_48018.0;5;309;LONS LE SAUNIER - MOREZ;10228;10116;PLACE DE VERDUN;MOREZ GARE S.N.C.F.;Samedi_Vacances;0.71875;0.7847222222222222;1;0.06597222222222221;;;488.0;;
5_1_10228_10116_21_48018.0;5;309;LONS LE SAUNIER - MOREZ;10228;10116;PLACE DE VERDUN;MOREZ GARE S.N.C.F.;Semaine_Vacances;0.71875;0.7847222222222222;1;0.06597222222222221;;;488.0;;
5_1_10228_10116_21_48018.0;5;309;LONS LE SAUNIER - MOREZ;10228;10116;PLACE DE VERDUN;MOREZ GARE S.N.C.F.;Vendredi_Scolaire;0.71875;0.7847222222222222;1;0.06597222222222221;;;488.0;;
5_0_10116_10084_20_47617.0;5;309;LONS LE SAUNIER - MOREZ;10116;10084;MOREZ GARE S.N.C.F.;LONS AVENUE JEAN MOULIN;Jeudi_Scolaire;0.5069444444444444;0.5666666666666667;1;0.05972222222222223;;;488.0;;
5_0_10116_10084_20_47617.0;5;309;LONS LE SAUNIER - MOREZ;10116;10084;MOREZ GARE S.N.C.F.;LONS AVENUE JEAN MOULIN;Lundi_Scolaire;0.5069444444444444;0.5666666666666667;1;0.05972222222222223;;;488.0;;
5_0_10116_10084_20_47617.0;5;309;LONS LE SAUNIER - MOREZ;10116;10084;MOREZ GARE S.N.C.F.;LONS AVENUE JEAN MOULIN;Mardi_Scolaire;0.5069444444444444;0.5666666666666667;1;0.05972222222222223;;;488.0;;
5_0_10116_10084_20_47617.0;5;309;LONS LE SAUNIER - MOREZ;10116;10084;MOREZ GARE S.N.C.F.;LONS AVENUE JEAN MOULIN;Mercredi_Scolaire;0.5069444444444444;0.5666666666666667;1;0.05972222222222223;;;488.0;;
5_0_10116_10084_20_47617.0;5;309;LONS LE SAUNIER - MOREZ;10116;10084;MOREZ GARE S.N.C.F.;LONS AVENUE JEAN MOULIN;Samedi_Scolaire;0.5069444444444444;0.5666666666666667;1;0.05972222222222223;;;488.0;;
5_0_10116_10084_20_47617.0;5;309;LONS LE SAUNIER - MOREZ;10116;10084;MOREZ GARE S.N.C.F.;LONS AVENUE JEAN MOULIN;Samedi_Vacances;0.5069444444444444;0.5666666666666667;1;0.05972222222222223;;;488.0;;
5_0_10116_10084_20_47617.0;5;309;LONS LE SAUNIER - MOREZ;10116;10084;MOREZ GARE S.N.C.F.;LONS AVENUE JEAN MOULIN;Semaine_Vacances;0.5069444444444444;0.5666666666666667;1;0.05972222222222223;;;488.0;;
5_0_10116_10084_20_47617.0;5;309;LONS LE SAUNIER - MOREZ;10116;10084;MOREZ GARE S.N.C.F.;LONS AVENUE JEAN MOULIN;Vendredi_Scolaire;0.5069444444444444;0.5666666666666667;1;0.05972222222222223;;;488.0;;
6_0_10010_10067_13_32959.0;6;312;ARBOIS-MOUCHARD-DOLE;10010;10067;LA FOULE;GARE ROUTIERE;Semaine_Vacances;0.29305555555555557;0.3333333333333333;1;0.040277777777777746;122.0;;;;
6_0_10010_10069_15_35156.0;6;312;ARBOIS-MOUCHARD-DOLE;10010;10069;LA FOULE;DUHAMEL;Jeudi_Scolaire;0.2777777777777778;0.3298611111111111;1;0.052083333333333315;122.0;;;;
6_0_10010_10069_15_35156.0;6;312;ARBOIS-MOUCHARD-DOLE;10010;10069;LA FOULE;DUHAMEL;Lundi_Scolaire;0.2777777777777778;0.3298611111111111;1;0.052083333333333315;122.0;;;;
6_0_10010_10069_15_35156.0;6;312;ARBOIS-MOUCHARD-DOLE;10010;10069;LA FOULE;DUHAMEL;Mardi_Scolaire;0.2777777777777778;0.3298611111111111;1;0.052083333333333315;122.0;;;;
6_0_10010_10069_15_35156.0;6;312;ARBOIS-MOUCHARD-DOLE;10010;10069;LA FOULE;DUHAMEL;Mercredi_Scolaire;0.2777777777777778;0.3298611111111111;1;0.052083333333333315;122.0;;;;
6_0_10010_10069_15_35156.0;6;312;ARBOIS-MOUCHARD-DOLE;10010;10069;LA FOULE;DUHAMEL;Vendredi_Scolaire;0.2777777777777778;0.3298611111111111;1;0.052083333333333315;122.0;;;;
6_1_10067_10010_12_31892.0;6;312;ARBOIS-MOUCHARD-DOLE;10067;10010;GARE ROUTIERE;LA FOULE;Jeudi_Scolaire;0.71875;0.7590277777777777;1;0.040277777777777746;;;488.0;;
6_1_10067_10010_12_31892.0;6;312;ARBOIS-MOUCHARD-DOLE;10067;10010;GARE ROUTIERE;LA FOULE;Lundi_Scolaire;0.71875;0.7590277777777777;1;0.040277777777777746;;;488.0;;
6_1_10067_10010_12_31892.0;6;312;ARBOIS-MOUCHARD-DOLE;10067;10010;GARE ROUTIERE;LA FOULE;Mardi_Scolaire;0.71875;0.7590277777777777;1;0.040277777777777746;;;488.0;;
6_1_10067_10010_12_31892.0;6;312;ARBOIS-MOUCHARD-DOLE;10067;10010;GARE ROUTIERE;LA FOULE;Mercredi_Scolaire;0.7152777777777778;0.7590277777777777;1;0.043749999999999956;;;488.0;;
6_1_10067_10010_12_31892.0;6;312;ARBOIS-MOUCHARD-DOLE;10067;10010;GARE ROUTIERE;LA FOULE;Semaine_Vacances;0.7152777777777778;0.7590277777777777;1;0.043749999999999956;;;488.0;;
6_1_10067_10010_12_31892.0;6;312;ARBOIS-MOUCHARD-DOLE;10067;10010;GARE ROUTIERE;LA FOULE;Vendredi_Scolaire;0.71875;0.7590277777777777;1;0.040277777777777746;;;488.0;;
6_1_10067_10010_14_41088.0;6;312;ARBOIS-MOUCHARD-DOLE;10067;10010;GARE ROUTIERE;LA FOULE;Jeudi_Scolaire;0.7569444444444444;0.7999999999999999;1;0.043055555555555514;;;;121.99999999999989;
6_1_10067_10010_14_41088.0;6;312;ARBOIS-MOUCHARD-DOLE;10067;10010;GARE ROUTIERE;LA FOULE;Lundi_Scolaire;0.7569444444444444;0.7999999999999999;1;0.043055555555555514;;;;121.99999999999989;
6_1_10067_10010_14_41088.0;6;312;ARBOIS-MOUCHARD-DOLE;10067;10010;GARE ROUTIERE;LA FOULE;Mardi_Scolaire;0.7569444444444444;0.7999999999999999;1;0.043055555555555514;;;;121.99999999999989;
6_1_10067_10010_14_41088.0;6;312;ARBOIS-MOUCHARD-DOLE;10067;10010;GARE ROUTIERE;LA FOULE;Vendredi_Scolaire;0.7569444444444444;0.7999999999999999;1;0.043055555555555514;;;;121.99999999999989;
6_1_10069_10010_13_33978.0;6;312;ARBOIS-MOUCHARD-DOLE;10069;10010;DUHAMEL;LA FOULE;Jeudi_Scolaire;0.704861111111111;0.7590277777777777;1;0.054166666666666696;;;488.0;;
6_1_10069_10010_13_33978.0;6;312;ARBOIS-MOUCHARD-DOLE;10069;10010;DUHAMEL;LA FOULE;Lundi_Scolaire;0.704861111111111;0.7590277777777777;1;0.054166666666666696;;;488.0;;
6_1_10069_10010_13_33978.0;6;312;ARBOIS-MOUCHARD-DOLE;10069;10010;DUHAMEL;LA FOULE;Mardi_Scolaire;0.704861111111111;0.7590277777777777;1;0.054166666666666696;;;488.0;;
6_1_10069_10010_13_33978.0;6;312;ARBOIS-MOUCHARD-DOLE;10069;10010;DUHAMEL;LA FOULE;Vendredi_Scolaire;0.704861111111111;0.7590277777777777;1;0.054166666666666696;;;488.0;;
6_1_10069_10010_15_43174.0;6;312;ARBOIS-MOUCHARD-DOLE;10069;10010;DUHAMEL;LA FOULE;Mercredi_Scolaire;0.5104166666666666;0.5604166666666667;1;0.050000000000000044;;;488.0;;
7_0_10182_10038_12_25464.0;7;313;SALINS-CHAMPAGNOLE-SALINS-LES-BAINS;10182;10038;LYCEE;LYCEE P. E. VICTOR;Jeudi_Scolaire;0.7125;0.7840277777777778;2;0.07152777777777775;;;488.0;121.99999999999989;
7_0_10182_10038_12_25464.0;7;313;SALINS-CHAMPAGNOLE-SALINS-LES-BAINS;10182;10038;LYCEE;LYCEE P. E. VICTOR;Lundi_Scolaire;0.7125;0.7840277777777778;2;0.07152777777777775;;;488.0;121.99999999999989;
