id_ag_num;stop_name;stop_lat;stop_lon;Dimanche_Scolaire;Dimanche_Vacances;Ferie;Jeudi_Scolaire;Lundi_Scolaire;Mardi_Scolaire;Mercredi_Scolaire;Samedi_Scolaire;Samedi_Vacances;Semaine_Vacances;Vendredi_Scolaire
10108;PRE DE LA TOUR;46.67667007446289;5.522836208343506;0;0;2;4;4;4;2;0;0;2;4
10109;AVENUE MAILLOT;46.675601959228516;5.529921054840088;0;0;2;4;4;4;2;0;0;2;4
10110;GRAND SUGNY;46.686363220214844;5.506111145019531;0;0;4;7;7;7;5;0;0;4;7
10111;PONT SNCF;46.67303466796875;5.529260635375977;0;0;3;11;11;11;11;7;7;10;11
10112;MONT S/S VAUDREY CAR. GARE;46.982521057128906;5.597874164581299;0;0;0;1;1;1;1;0;0;2;1
10113;MONT S/S VAUDREY EGLISE;46.980594635009766;5.602764129638672;0;0;0;3;3;3;3;0;0;1;3
10114;MAIRIE-EGLISE;46.53630065917969;6.015861988067627;0;0;1;4;6;4;4;2;2;4;6
10115;PONT GODARD;46.54158020019531;6.017085075378418;0;0;0;0;2;0;0;0;0;0;2
10116;MOREZ GARE S.N.C.F.;46.52648162841797;6.02374267578125;0;0;3;8;10;8;8;4;4;6;10
10117;MOREZ VILLE;46.520164489746094;6.023046016693115;0;0;3;6;8;6;7;4;4;5;8
10118;MOREZ PLACE LISSAC;46.51803970336914;6.024070739746094;0;0;2;5;5;5;5;2;2;2;5
10119;BEL AIR;46.977935791015625;5.80654239654541;4;4;4;11;12;11;10;4;4;10;11
10120;GARE S.N.C.F.;46.97623062133789;5.8011040687561035;4;4;4;12;13;12;10;4;4;10;12
10121;GYMNASE LYCEE BOIS;46.96958923339844;5.795351505279541;0;0;0;2;2;2;2;0;0;1;2
10122;NANC ST AMOUR CARF RD3/RD1083;46.42338562011719;5.349341869354248;0;0;3;13;13;13;13;8;8;12;13
10123;NEUBLANS BAS;46.91461944580078;5.328676223754883;0;0;2;5;5;5;4;0;0;6;5
10124;NEUBLANS HAUT;46.907535552978516;5.330645561218262;0;0;2;5;5;5;4;0;0;6;5
10125;PLACE BASCULE;47.002037048339844;5.5202484130859375;0;0;0;3;3;3;3;0;0;2;3
10126;SALLE DES FETES;46.59829330444336;5.643511772155762;0;0;0;3;5;3;4;2;2;3;5
10127;RD1083;46.58205795288086;5.442893981933594;0;0;3;10;10;10;10;7;7;10;10
10128;SALLE POLYVALENTE;46.51966857910156;5.610109329223633;0;0;5;8;11;8;6;6;6;6;9
10129;EGLISE;46.99470901489258;5.666316032409668;0;0;0;1;1;1;1;0;0;0;1
10130;VILLAGE;46.970584869384766;5.81763219833374;4;4;4;11;12;11;10;4;4;10;11
10131;RD471;46.69601821899414;5.5994486808776855;0;0;0;4;4;4;3;2;2;3;4
10132;PASQUIER (LE) ABRIBUS;46.7991828918457;5.904263973236084;0;0;0;1;1;1;1;0;0;0;1
10133;PASQUIER (LE) MAIRIE;46.800445556640625;5.904870986938477;0;0;0;2;2;2;1;0;0;0;2
10134;RD678;46.5866584777832;5.704442024230957;0;0;0;3;5;3;4;2;2;3;5
10135;CONDAMINE;46.66921615600586;5.574302673339844;0;0;5;8;12;8;7;7;7;8;10
10136;CENTRE COMMERCIAL;46.67015838623047;5.575827121734619;0;0;0;10;10;10;7;4;4;6;10
10137;SCIERIE;46.665836334228516;5.581286907196045;0;0;5;6;9;6;5;6;6;6;7
10138;VATAGNA (ORLONG);46.65998458862305;5.590182781219482;0;0;5;6;9;6;5;6;6;6;7
10139;EGLISE;46.935882568359375;5.343148231506348;0;0;2;5;5;5;4;0;0;6;5
10140;LAVIGNE;46.93974685668945;5.328864574432373;0;0;2;5;5;5;4;0;0;6;5
10141;RD470;46.526390075683594;5.631694793701172;0;0;5;7;10;7;5;6;6;6;8
10142;CALVAIRE;46.9183349609375;5.452172756195068;0;0;4;5;5;5;4;0;0;4;5
10143;VILLAGE;46.59569549560547;5.629530906677246;0;0;5;7;10;7;5;6;6;6;8
10144;CHAMP DE FOIRE;46.83442687988281;5.704052925109863;0;0;0;3;3;3;3;0;0;2;3
10145;CHARMILLES;46.848045349121094;5.6978583335876465;0;0;0;3;3;3;3;0;0;2;3
