id_ap;stop_lat;stop_lon;stop_name;id_ag;id_ap_num;id_ag_num
1843;45.12287139892578;5.6976799964904785;LE PONT-DE-CLAIX, LE PONT-DE-CLAIX MAIRIE;PCM;100911;10564
1850;45.172218322753906;5.757780075073242;SAINT-MARTIN-D'HERES, ETIENNE GRAPPE;ETIEGRAP;100912;10282
1851;45.17211151123047;5.757510185241699;SAINT-MARTIN-D'HERES, ETIENNE GRAPPE;ETIEGRAP;100913;10282
1852;45.178340911865234;5.762330055236816;SAINT-MARTIN-D'HERES, ROCHEPLANE;ROCHEPLA;100914;10658
1853;45.178218841552734;5.762330055236816;SAINT-MARTIN-D'HERES, ROCHEPLANE;ROCHEPLA;100915;10658
1854;45.19451141357422;5.776020050048828;GIERES, EPICEA;EPICEA;100916;10278
1855;45.19580841064453;5.774640083312988;GIERES, EPICEA;EPICEA;100917;10278
1859;45.211341857910156;5.649670124053955;SASSENAGE, VIEUX DONJON;VIEUXDON;100918;10768
1860;45.21139144897461;5.649789810180664;SASSENAGE, VIEUX DONJON;VIEUXDON;100919;10768
1861;45.15977096557617;5.681829929351807;SEYSSINS, ANCIENNE GARE;ANCIGARE;100920;10025
1862;45.16194152832031;5.682799816131592;SEYSSINS, L'AGNEAU;LAGNEAU;100921;10391
1863;45.182559967041016;5.776599884033203;SAINT-MARTIN-D'HERES, PORTE DU GRESIVAUDAN;PORTGRES;100922;10610
1864;45.18230056762695;5.776969909667969;SAINT-MARTIN-D'HERES, PORTE DU GRESIVAUDAN;PORTGRES;100923;10610
1870;45.272300720214844;5.886980056762695;CROLLES, TEISSEIRE;TESS;100924;10733
1871;45.12030029296875;5.672490119934082;CLAIX, CLAIX MAIRIE;CLAIXMAI;100925;10183
1872;45.12023162841797;5.673279762268066;CLAIX, CLAIX MAIRIE;CLAIXMAI;100926;10183
1873;45.21889114379883;5.7868499755859375;MEYLAN, SAINT-MURY;STMURY;100927;10723
1874;45.21834945678711;5.786499977111816;MEYLAN, SAINT-MURY;STMURY;100928;10723
1875;45.11589050292969;5.688680171966553;CLAIX, CHARRIERES;CHARRIER;100929;10143
1876;45.11613845825195;5.689280033111572;CLAIX, CHARRIERES;CHARRIER;100930;10143
1877;45.11265182495117;5.6850199699401855;CLAIX, SAINT-MICHEL;SAINTMIC;100931;10684
1878;45.1131706237793;5.685609817504883;CLAIX, SAINT-MICHEL;SAINTMIC;100932;10684
1879;45.1108512878418;5.678619861602783;CLAIX, LES BAUCHES;BAUCHES;100933;10054
1880;45.1107292175293;5.67855978012085;VARCES-ALLIERES-ET-RISSET, LES BAUCHES;BAUCHES;100934;10054
1890;45.13225173950195;5.6668901443481445;CLAIX, MALHIVERT;MALHIVER;100935;10479
1891;45.132511138916016;5.666790008544922;CLAIX, MALHIVERT;MALHIVER;100936;10479
1892;45.135250091552734;5.668449878692627;CLAIX, CHEMIN DE L'ABBE;CHEABBE;100937;10156
1893;45.135250091552734;5.66834020614624;CLAIX, CHEMIN DE L'ABBE;CHEABBE;100938;10156
1895;45.138919830322266;5.670139789581299;CLAIX, COSSEY;COSSEY;100939;10223
1899;45.15113830566406;5.680039882659912;SEYSSINS, PRE NOUVEL;PRENOUVE;100940;10622
1900;45.151241302490234;5.679959774017334;SEYSSINS, PRE NOUVEL;PRENOUVE;100941;10622
1905;45.08768081665039;5.6722002029418945;VARCES-ALLIERES-ET-RISSET, LA POMMERAIE;POMMERAI;100942;10603
1906;45.087650299072266;5.672070026397705;VARCES-ALLIERES-ET-RISSET, LA POMMERAIE;POMMERAI;100943;10603
1910;45.0948600769043;5.680099964141846;VARCES-ALLIERES-ET-RISSET, LA GIRAUDIERE;GIRAUDIE;100944;10322
1911;45.09503173828125;5.6798601150512695;VARCES-ALLIERES-ET-RISSET, LA GIRAUDIERE;GIRAUDIE;100945;10322
1919;45.27494812011719;5.880469799041748;CROLLES, LES POMPIERS;LPO;100946;10462
1921;45.113189697265625;5.665890216827393;CLAIX, LES TAILLIS;TAILLIS;100947;10728
1922;45.11315155029297;5.665760040283203;CLAIX, LES TAILLIS;TAILLIS;100948;10728
1923;45.1220588684082;5.689149856567383;CLAIX, FOND RATEL;FONDRATE;100949;10294
1924;45.122100830078125;5.689340114593506;CLAIX, FOND RATEL;FONDRATE;100950;10294
1927;45.106998443603516;5.672939777374268;VARCES-ALLIERES-ET-RISSET, RISSET;RISSET;100951;10652
1928;45.10723876953125;5.673089981079102;VARCES-ALLIERES-ET-RISSET, RISSET;RISSET;100952;10652
1929;45.10839080810547;5.674349784851074;VARCES-ALLIERES-ET-RISSET, PAVILLON;PAVILLON;100953;10561
1930;45.108421325683594;5.6742401123046875;VARCES-ALLIERES-ET-RISSET, PAVILLON;PAVILLON;100954;10561
1933;45.09312057495117;5.68379020690918;VARCES-ALLIERES-ET-RISSET, ROND-POINT DE L'EUROPE;RONDEURO;100955;10664
1934;45.093021392822266;5.683589935302734;VARCES-ALLIERES-ET-RISSET, ROND-POINT DE L'EUROPE;RONDEURO;100956;10664
1935;45.08906173706055;5.6836700439453125;VARCES-ALLIERES-ET-RISSET, L'ORIEL;ORIEL;100957;10546
1936;45.089839935302734;5.683549880981445;VARCES-ALLIERES-ET-RISSET, L'ORIEL;ORIEL;100958;10546
1937;45.14957046508789;5.749320030212402;EYBENS, LES JAVAUX;JAVAUX;100959;10370
1938;45.1497917175293;5.749839782714844;EYBENS, LES JAVAUX;JAVAUX;100960;10370
1939;45.11867904663086;5.692880153656006;CLAIX, PONT ROUGE;PTROUGE;100961;10631
1940;45.09757995605469;5.683990001678467;VARCES-ALLIERES-ET-RISSET, SAINT-ANGE;STEANGE;100962;10714
1941;45.09680938720703;5.683609962463379;VARCES-ALLIERES-ET-RISSET, SAINT-ANGE;STEANGE;100963;10714
1942;45.10224914550781;5.6858601570129395;VARCES-ALLIERES-ET-RISSET, LE ROCHEFORT;ROCHEFOR;100964;10657
1943;45.10165023803711;5.685299873352051;VARCES-ALLIERES-ET-RISSET, LE ROCHEFORT;ROCHEFOR;100965;10657
1944;45.10887908935547;5.688119888305664;VARCES-ALLIERES-ET-RISSET, PRE DE L'ORME;PREORME;100966;10623
1945;45.110389709472656;5.688549995422363;VARCES-ALLIERES-ET-RISSET, PRE DE L'ORME;PREORME;100967;10623
1950;45.16149139404297;5.673550128936768;SEYSSINS, CLINIQUE DU DAUPHINE;LECELLIE;100968;10415
1953;45.15684127807617;5.670839786529541;SEYSSINS, LES COTES;LESCOTES;100969;10446
1954;45.158668518066406;5.674580097198486;SEYSSINS, LE PARLEMENT;LEPARL;100970;10435
1955;45.15858840942383;5.674439907073975;SEYSSINS, LE PARLEMENT;LEPARL;100971;10435
1956;45.157100677490234;5.678730010986328;SEYSSINS, LE PRIOU;LEPRIOU;100972;10439
